Time;Input voltage [V];Input current [A];Motor revolutions [x100rpm];Controller temperature [°C];BEC voltage [V];BEC current [A];BEC temperature [°C];Input request [%];Incoming power [W];Cruising speed (car) [km/h];Motor temperature [°C];Battery temperature [°C];Output power [%];Automatic regulation;I*T fuse;Low voltage;High current;ESC overheated;Motor overheated;Battery overheated;HW current fuse;HW overvoltage/undervoltage;Pulse current [A];Capacity [%];Motor run time [s];Lowest cell [V];Highest cell [V];Lower cell index;Highest voltage cell index;
15:23:04.027;16.905;0.3;0;26;5.158;0.015;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:04.331;16.923;0.5;0;25;5.16;0.008;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:04.636;16.905;0.3;0;24;5.158;0.015;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:04.940;16.923;0.1;0;27;5.155;0.004;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:05.244;16.905;0.3;0;25;5.146;0.008;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:05.533;16.975;0.8;0;24;5.16;0.019;31;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:05.835;16.94;0.5;0;23;5.151;0.012;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:06.141;16.87;0.1;0;24;5.155;0.031;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:06.444;16.923;0.5;0;24;5.155;0.019;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:06.749;16.888;1;0;25;5.162;0.015;32;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:07.036;16.923;0.3;0;24;5.144;0.004;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:07.348;16.888;0.3;0;24;5.16;0.008;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:07.647;16.888;1;0;25;5.155;0.019;31;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:07.950;16.957;0;0;25;5.162;0;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:08.238;16.905;0.8;0;25;5.16;0.012;31;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:08.543;16.923;0.1;0;24;5.144;0.012;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:08.846;16.923;0.6;0;24;5.166;0.015;31;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:09.151;16.905;0;0;24;5.16;0.023;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:09.438;16.923;0;0;25;5.146;0.004;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
15:23:09.742;16.94;1.3;17.4;25;5.144;0.031;32;8.824;20;16.3;25;0;8.824;0;0;0;0;0;0;0;0;0;14.8;100;0;0;0;0;0;
15:23:10.047;16.853;1.3;18.1;24;5.153;0;31;8.824;20;17;25;0;8.824;0;0;0;0;0;0;0;0;0;14.8;100;0;0;0;0;0;
15:23:10.350;16.905;1.1;17.3;25;5.149;0.012;32;8.824;10;16.2;24;0;8.824;0;0;0;0;0;0;0;0;0;12.5;100;0;0;0;0;0;
15:23:10.654;16.87;2.2;16.6;24;5.155;0.019;31;7.843;30;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;28.3;100;1;0;0;0;0;
15:23:10.944;16.905;1.3;16.6;24;5.153;0.012;32;7.843;20;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;16.7;100;1;0;0;0;0;
15:23:11.248;16.818;1.1;16.3;24;5.158;0;32;7.843;10;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;14.1;100;1;0;0;0;0;
15:23:11.552;16.94;1.5;16.3;24;5.16;0.008;32;7.843;20;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;19.3;100;2;0;0;0;0;
15:23:11.855;16.888;1.5;16.3;25;5.149;0.019;32;7.843;20;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;19.3;100;2;0;0;0;0;
15:23:12.144;16.975;1.5;16.6;25;5.137;0.039;32;8.824;20;15.6;25;0;8.824;0;0;0;0;0;0;0;0;0;17.1;100;2;0;0;0;0;
15:23:12.446;16.905;1.1;16.3;25;5.155;0.027;32;7.843;10;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;14.1;100;2;0;0;0;0;
15:23:12.752;16.853;1.1;16.2;24;5.149;0.031;32;7.843;10;15.2;24;0;7.843;0;0;0;0;0;0;0;0;0;14.1;100;3;0;0;0;0;
15:23:13.056;16.975;0.3;8.7;25;5.142;0;32;0;0;8.1;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:13.344;16.923;0.3;0;24;5.158;0.015;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:13.648;16.923;0.3;0;24;5.153;0.012;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:13.953;16.853;0.1;0;25;5.131;0.008;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:14.257;16.923;0.3;0;24;5.151;0.012;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:14.560;16.888;0;0;24;5.151;0.015;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:14.849;16.923;0.1;0;24;5.162;0.015;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:15.154;16.905;0.3;0;25;5.153;0.093;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:15.457;16.905;0.6;0;25;5.142;0.015;32;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:15.762;16.888;0.1;0;24;5.146;0.015;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:16.049;16.975;0.1;0;24;5.155;0.012;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
15:23:16.353;16.923;0;0;25;5.155;0;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;3;0;0;0;0;
