Time;Input voltage [V];Input current [A];Motor revolutions [x100rpm];Controller temperature [°C];BEC voltage [V];BEC current [A];BEC temperature [°C];Input request [%];Incoming power [W];Cruising speed (car) [km/h];Motor temperature [°C];Battery temperature [°C];Output power [%];Automatic regulation;I*T fuse;Low voltage;High current;ESC overheated;Motor overheated;Battery overheated;HW current fuse;HW overvoltage/undervoltage;Pulse current [A];Capacity [%];Motor run time [s];Lowest cell [V];Highest cell [V];Lower cell index;Highest voltage cell index;
10:38:55.822;15.234;0.3;0;23;8.273;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:55.932;15.112;0.1;0;22;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.028;15.112;0.1;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.125;15.199;0;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.221;13.005;0.8;0;24;8.268;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.334;15.216;0;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.430;15.251;0;0;23;8.273;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.526;15.199;0;0;23;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.623;15.234;0;0;23;8.27;0.004;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.734;15.129;0.5;0;23;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.829;15.199;0;0;23;8.268;0.008;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:56.926;15.216;0.5;0;23;8.273;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.022;15.164;0;0;24;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.133;15.182;0.3;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.231;15.286;0;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.326;15.182;0.6;0;23;8.273;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.438;15.182;1;0;23;8.268;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.533;15.199;0;0;23;8.282;0.004;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.629;15.234;0;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.727;15.147;0.3;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.839;15.234;0.5;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:57.935;15.094;0.1;0;23;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.031;15.147;0.8;0;24;8.259;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.127;15.199;0.3;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.238;15.182;0;0;23;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.336;15.147;0.3;0;23;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.430;15.147;8.5;0;24;8.268;0;31;0;120;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.527;15.147;0.8;0;24;8.268;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.639;15.182;0.1;0;24;8.268;0;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.736;15.182;0.5;0;23;8.268;0;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.831;15.234;0.6;0;23;8.266;0;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:58.944;15.147;0;0;24;8.266;0;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.039;15.147;0.3;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.136;15.164;0.5;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.247;15.164;1.3;0;23;8.268;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.344;15.216;0;0;24;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.439;15.094;0.5;0;23;8.268;0.027;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.552;15.216;0.3;0;24;8.266;0.058;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.647;15.216;0.1;0;23;8.268;0.008;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.744;15.199;0.5;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.839;15.147;0.6;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:38:59.953;15.234;0;0;23;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.047;15.216;0.6;0;23;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.145;15.216;1.1;0;23;8.266;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.256;15.199;0;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.353;15.216;0.1;0;23;8.264;0.004;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.450;15.164;0.3;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.544;15.216;0;0;24;8.261;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.657;15.216;0;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.753;15.216;0.3;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.849;15.182;0.8;0;24;8.27;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:00.945;15.077;0;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.057;15.147;0.1;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.153;15.216;0.8;0;24;8.27;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.249;15.094;0.3;0;24;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.345;15.216;0.8;0;25;8.273;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.457;15.147;0;0;24;8.264;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.554;15.286;0.8;0;24;8.259;0;31;0;10;0;23;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.650;15.338;0;0;24;8.266;0;31;0;0;0;23;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.760;15.182;0;0;25;8.268;0;31;0;0;0;23;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.858;15.251;0;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:01.953;15.182;0.3;0;24;8.268;0.008;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.050;15.147;1.1;0;24;8.268;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.162;15.251;0.5;0;24;8.275;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.258;15.129;0.3;0;24;8.268;0.008;31;0;0;0;23;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.354;15.112;0.8;0;24;8.266;0;31;0;10;0;23;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.450;15.182;0;0;26;8.268;0;31;0;0;0;23;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.563;15.234;0.5;0;26;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.659;15.234;0.5;0;26;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.754;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.850;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:02.963;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.058;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.154;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.267;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.363;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.457;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.570;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.665;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.762;15.129;0.5;0;24;8.284;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.858;15.216;2;0;24;8.266;0;31;0;30;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:03.970;15.216;0.1;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.066;15.286;0.5;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.162;15.182;0;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.275;15.129;0;0;24;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.370;15.216;0.3;0;23;8.268;0.004;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.466;15.234;0.1;0;23;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.562;15.182;0.3;0;24;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.675;15.147;0.5;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.770;15.182;0;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.867;15.147;0;0;23;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:04.979;15.234;0.3;0;24;8.266;0.004;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.075;15.216;0.1;0;24;8.273;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.171;15.216;0.6;0;25;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.267;15.182;0.5;0;25;8.27;0.015;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.364;15.164;0.5;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.476;15.129;0;0;24;8.201;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.571;15.129;0.5;0;23;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.667;15.112;0;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.779;15.216;0;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.875;15.147;0.6;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:05.972;15.269;0.8;0;24;8.27;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.067;15.251;0;0;24;8.273;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.179;15.129;0;0;23;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.275;15.164;0.8;0;23;8.268;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.372;15.182;0;0;23;8.273;0.004;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.469;14.973;0.5;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.580;15.199;0.1;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.676;15.234;1.1;0;23;8.268;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.773;15.164;2.5;0;24;8.268;0;31;0;30;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.884;15.164;0.1;0;24;8.261;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:06.980;15.199;0.3;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.077;15.251;0.1;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.173;15.129;0.1;0;24;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.285;15.164;0;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.380;15.199;0;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.477;15.199;0.5;0;23;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.573;15.129;0.5;0;23;8.259;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.684;15.182;0.6;0;22;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.781;15.147;0.8;0;22;8.27;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.877;15.164;0;0;23;8.268;0.004;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:07.990;15.164;0;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.085;15.182;0.1;0;24;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.181;15.199;1.1;0;24;8.266;0;31;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.276;15.129;0.1;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.390;15.182;0.6;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.485;15.147;0.6;0;24;8.268;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.581;15.164;0;0;24;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.693;15.112;0;0;24;8.27;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.790;15.251;0.5;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.885;15.216;0.5;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:08.982;15.164;0;0;24;8.394;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
10:39:09.094;15.182;0.1;0;24;8.266;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
