Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W)
0,1750,23.441905975341797,0.4774519205093384,16.22626304626465,53.77947998046875,12451.92488202506,872.6400146484375,622.5794067382812,71.34435772895813,0.0376528762280941,0.026863204315304756
0.1,1750,23.42960548400879,0.47914332151412964,16.223588943481445,53.976070404052734,12431.145370192373,875.6856079101562,623.7423095703125,71.22902870178223,0.037562958896160126,0.02675572782754898
0.2,1750,23.478557586669922,0.4792400002479553,16.22243309020996,54.038612365722656,12420.985254342844,876.6377563476562,623.3582763671875,71.10784649848938,0.03766462951898575,0.026782507076859474
0.3,1750,23.571491241455078,0.4801879823207855,16.220983505249023,54.14306640625,12411.364850934611,878.2537841796875,624.1075439453125,71.06232643127441,0.03776831552386284,0.02683904394507408
0.4,1750,23.503456115722656,0.4812895655632019,16.220211029052734,54.197425842285156,12403.554757291675,879.0936889648438,625.1456909179688,71.11251950263977,0.03759676590561867,0.026736008003354073
0.5,1750,23.48314666748047,0.4806972146034241,16.21981430053711,54.22428894042969,12400.889999968129,879.5078735351562,624.2421264648438,70.97629904747009,0.03761865198612213,0.026700325310230255
0.6,1750,23.55830192565918,0.4810343384742737,16.219650268554688,54.22953414916992,12398.376781774969,879.5841064453125,624.5533447265625,71.00552916526794,0.03772024065256119,0.026783457025885582
0.7,1750,23.470645904541016,0.4810848534107208,16.220298767089844,54.17643737792969,12402.598895084628,878.7579956054688,624.8316040039062,71.10394835472107,0.037563152611255646,0.02670888416469097
0.8,1750,23.463010787963867,0.4804353713989258,16.220184326171875,54.1810417175293,12400.096168062033,878.8264770507812,623.8621826171875,70.98809480667114,0.0376092866063118,0.026698116213083267
0.9,1750,23.541746139526367,0.48048993945121765,16.220060348510742,54.187191009521484,12403.095477158044,878.9194946289062,624.0839233398438,71.00580930709839,0.037722084671258926,0.02678487077355385
1,1750,23.52192497253418,0.48046427965164185,16.22088623046875,54.136688232421875,12407.300105183429,878.1450805664062,624.2621459960938,71.08873128890991,0.03767956420779228,0.026785921305418015
1.1,1750,23.50517463684082,0.48024946451187134,16.220537185668945,54.159393310546875,12403.977901171134,878.4944458007812,623.8159790039062,71.00966572761536,0.03767966106534004,0.026756200939416885
1.2,1750,23.5440731048584,0.47830823063850403,16.221782684326172,54.04491424560547,12417.082538892611,876.704833984375,621.9508056640625,70.94187140464783,0.037855200469493866,0.026855187490582466
1.3,1750,23.540637969970703,0.47884467244148254,16.223302841186523,53.927520751953125,12425.897453538566,874.8825073242188,623.0903930664062,71.21989130973816,0.037780456244945526,0.02690719999372959
1.4,1750,23.499610900878906,0.4790531396865845,16.222591400146484,53.98614501953125,12425.332096013666,875.795166015625,623.333251953125,71.17341160774231,0.03769991546869278,0.02683231420814991
1.5,1750,23.483539581298828,0.4778972268104553,16.223350524902344,53.918453216552734,12426.160898488313,874.7379760742188,621.8707275390625,71.09223008155823,0.03776273503899574,0.026846369728446007
