Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W),Powertrain 1 - Temperature PT100 2 (°C)
92.4,1837,-21.645952224731445,0.39810582995414734,16.957834243774414,47.645263671875,12227.815993469403,807.9605102539062,509.7720947265625,63.09369206428528,-0.04246202111244202,-0.026790855452418327,27.659387207031273
92.5,1837,-21.46908187866211,0.39836782217025757,16.957538604736328,47.39098358154297,12230.526212532064,803.6344604492188,510.22064208984375,63.489145040512085,-0.042078036814928055,-0.026714984327554703,27.659967041015648
92.6,1837,-21.5634765625,0.3970748484134674,16.955890655517578,47.260948181152344,12216.470375346013,801.3514404296875,507.98016357421875,63.39043378829956,-0.04244944825768471,-0.026908887550234795,27.660028076171898
92.7,1837,-21.609783172607422,0.3967331051826477,16.95378303527832,47.28889465332031,12194.867889466772,801.7256469726562,506.6454772949219,63.19437026977539,-0.0426526740193367,-0.026954086497426033,27.659967041015648
92.8,1837,-21.639772415161133,0.39985281229019165,16.951950073242188,47.4355583190918,12171.768663253572,804.125244140625,509.6622314453125,63.38095664978027,-0.042459044605493546,-0.026910949498414993,27.660028076171898
92.9,1837,-21.79555892944336,0.402058482170105,16.951324462890625,47.582054138183594,12157.293179244916,806.578857421875,511.8641662597656,63.461148738861084,-0.042580746114254,-0.0270222295075655,27.660882568359398
93,1843,-21.88414764404297,0.4026498794555664,16.951566696166992,47.71955108642578,12149.470263060177,808.921142578125,512.2872314453125,63.32968473434448,-0.04271851107478142,-0.027053499594330788,27.661035156250023
93.1,1843,-21.90387535095215,0.40506458282470703,16.947782516479492,48.083518981933594,12150.373669414397,814.9089965820312,515.3977661132812,63.246047496795654,-0.04249897226691246,-0.026878921315073967,27.661309814453148
93.2,1843,-22.057880401611328,0.409330815076828,16.94554328918457,48.64646530151367,12163.598372754564,824.3407592773438,521.3929443359375,63.24968338012695,-0.04230567812919617,-0.026758205145597458,27.660821533203148
93.3,1843,-22.25562286376953,0.41225290298461914,16.946510314941406,49.064693450927734,12175.946480509734,831.475341796875,525.6480712890625,63.21871876716614,-0.042339399456977844,-0.026766424998641014,27.660882568359398
93.4,1843,-22.332839965820312,0.41266822814941406,16.947004318237305,49.44975662231445,12188.25495495388,838.0252685546875,526.7095336914062,62.85127401351929,-0.042400676757097244,-0.026649365201592445,27.660546875000023
