Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W)
0,1000,-0.0009309545857831836,0.000005422210506367264,16.952566146850586,0.002587969647720456,0,0.04387272521853447,0,0,0,-0.021219437941908836
0.1,1000,-0.0003858791314996779,0.000013883212886867113,16.95256996154785,0.010746465064585209,98.04738374937084,0.18218019604682922,0.00014254586130846292,0.07824443164281547,-2.70705246925354,-0.0021181178744882345
0.2,1000,0.000655602547340095,-0.0000040228956095234025,16.952552795410156,-0.0007533972384408116,196.09476749874167,-0.012772006914019585,-0.00008261014590971172,0.6468063220381737,-5,-0.051331210881471634
0.3,1000,0.0008560746791772544,-0.000024947437850642018,16.95249366760254,0.010502277873456478,294.1421512481125,0.1780398041009903,-0.0007684432785026729,-0.43161320500075817,-1.1140375137329102,0.004808333236724138
0.4,1000,0.00038626231253147125,-0.00005495964433066547,16.952470779418945,0.01257243100553751,392.18953499748335,0.2131337672472,-0.0022571920417249203,-1.059049554169178,-0.171125128865242,0.0018122999463230371
0.5,1000,0.0007747980998829007,-0.00005408192009781487,16.952472686767578,0.008964166976511478,490.2368823191786,0.15196479856967926,-0.002776429755613208,-1.8270216882228851,-0.27906274795532227,0.0050985366106033325
0.6,1000,0.00007010404806351289,-0.00008985003660200164,16.952478408813477,0.01026552077382803,588.284302496225,0.1740260124206543,-0.005535210482776165,-3.180679678916931,-0.01266510970890522,0.0004028365947306156
0.7,1000,0.0006231363513506949,-0.00008883274131221697,16.952470779418945,0.002417786279693246,686.3316498179203,0.04098745062947273,-0.0063846297562122345,-15.577034652233124,-0.09759945422410965,0.015203100629150867
0.8,1000,0.0007910854183137417,-0.00008834240725263953,16.952478408813477,0.005275544244796038,784.3790699949667,0.08943355083465576,-0.007256444077938795,-8.113782852888107,-0.10901833325624466,0.008845510892570019
0.9,1000,0.0014146133325994015,-0.00009373365173814818,16.952468872070312,-0.010027782991528511,882.426417316662,-0.16999568045139313,-0.008661690168082714,5.095241591334343,-0.16331839561462402,-0.008321466855704784
1,1200,0.0011783993104472756,-0.00012718673679046333,16.952478408813477,-0.01308037992566824,980.4737646383572,-0.2217448651790619,-0.01305889431387186,5.889153480529785,-0.09023728966712952,-0.005314212758094072
1.1,1200,0.002308304188773036,0.013674882240593433,16.944107055664062,0.5321311950683594,1078.5211119600524,9.016488075256348,1.5444749593734741,17.129451036453247,0.0014945559669286013,0.0002560092252679169
1.2,1200,0.05112936720252037,0.05320223048329353,16.924423217773438,2.035245895385742,1176.56860499245,34.44536209106445,6.5550456047058105,19.030269980430603,0.00780000165104866,0.0014843613607808948
1.3,1200,0.23812034726142883,0.054460253566503525,16.925565719604492,1.9592816829681396,1496.9676426554922,33.161949157714844,8.53730297088623,25.744271278381348,0.027891753241419792,0.007180528715252876
1.4,1200,0.4434339702129364,0.044177524745464325,16.927310943603516,1.8173950910568237,1851.924887581509,30.763612747192383,8.567484855651855,27.849411964416504,0.051757775247097015,0.014414235949516296
1.5,1200,0.5931558012962341,0.033918410539627075,16.929197311401367,1.6950334310531616,2104.4154524406167,28.695554733276367,7.4747314453125,26.048395037651062,0.07935480028390884,0.020670650526881218
1.6,1200,0.6887720227241516,0.02634153887629509,16.9306640625,1.5846065282821655,2254.8467443564277,26.828441619873047,6.2199482917785645,23.18415939807892,0.11073596775531769,0.02567320317029953
1.7,1200,0.74516361951828,0.022128237411379814,16.9315128326416,1.5156439542770386,2337.7278660852444,25.662145614624023,5.4171319007873535,21.109426021575928,0.13755686581134796,0.029037464410066605
1.8,1200,0.7690905928611755,0.01981286145746708,16.93193817138672,1.4823198318481445,2384.199526078446,25.098546981811523,4.946732521057129,19.709236919879913,0.1554744690656662,0.030642831698060036
1.9,1200,0.7795012593269348,0.01856367476284504,16.932157516479492,1.4619312286376953,2408.177096405073,24.753650665283203,4.681456565856934,18.912187218666077,0.1665082722902298,0.03149035573005676
2,1200,0.7859800457954407,0.017926517874002457,16.932266235351562,1.468608021736145,2421.5199711248006,24.86686134338379,4.54582405090332,18.280649185180664,0.17290155589580536,0.031607527285814285
2.1,1200,0.7854124903678894,0.017452111467719078,16.932371139526367,1.4543230533599854,2428.899781063865,24.625137329101562,4.4390106201171875,18.026338517665863,0.1769341230392456,0.0318947434425354
2.2,1200,0.786845326423645,0.017338799312710762,16.932371139526367,1.4364815950393677,2434.074696655822,24.323040008544922,4.419585704803467,18.170367181301117,0.17803600430488586,0.03234979510307312
2.3,1200,0.7869709134101868,0.017122948542237282,16.932371139526367,1.4281176328659058,2435.4043068142514,24.18141746520996,4.366950035095215,18.05911511182785,0.1802106499671936,0.03254444897174835
2.4,1200,0.7917241454124451,0.017103224992752075,16.932363510131836,1.44136381149292,2436.403299389176,24.405696868896484,4.363709449768066,17.879880964756012,0.1814337521791458,0.03244013711810112
2.5,1200,0.7957237362861633,0.017058294266462326,16.932321548461914,1.4396458864212036,2436.8507769559196,24.37654685974121,4.3530449867248535,17.857512831687927,0.18279704451560974,0.03264300525188446
2.6,1200,0.8001103401184082,0.01709902286529541,16.932334899902344,1.4479788541793823,2437.74908343556,24.517662048339844,4.365046977996826,17.803682386875153,0.18329936265945435,0.03263403847813606
2.7,1200,0.8066098690032959,0.017142144963145256,16.93231773376465,1.4499832391738892,2439.059896913393,24.551576614379883,4.378407955169678,17.833511531352997,0.1842244565486908,0.032853689044713974
