Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W)
0,1000,0.05196170508861542,-0.0037832672242075205,16.975576400756836,-0.04056955501437187,0,-0.6886915564537048,0,0,0,-0.07544989138841629
0.1,1000,0.0273897685110569,-0.0020156833343207836,16.97528648376465,-0.02598324604332447,0,-0.44107306003570557,0,0,0,-0.06209803372621536
0.2,1000,0.014170256443321705,-0.0011623589089140296,16.97515869140625,-0.012634665705263615,0,-0.21447545289993286,0,0,0,-0.06606936454772949
0.3,1000,0.006182217039167881,-0.0006582463392987847,16.975034713745117,-0.010263246484100819,0,-0.17421896755695343,0,0,0,-0.03548532724380493
0.4,1000,0.0026708925142884254,-0.00030268420232459903,16.97503662109375,-0.0062952409498393536,0,-0.10686194896697998,0,0,0,-0.024993859231472015
0.5,1000,0.001261695520952344,-0.00003077246583416127,16.97500991821289,-0.00883807148784399,14.532277031604588,-0.1500263512134552,-0.000046830045903334394,0.03121454792562872,-5,-0.008409826084971428
0.6,1000,0.0008184735779650509,0.0000288522587652551,16.975013732910156,-0.006007468793541193,61.68988609296165,-0.10197686403989792,0.00018638990877661854,-0.182776665315032,4.391190528869629,-0.008026070892810822
0.7,1000,-0.00001765580782375764,0.00010781260061776266,16.975038528442383,0.0005655299755744636,108.84749743104844,0.009599893353879452,0.0012289001606404781,12.801185250282288,-0.014367162249982357,-0.00183916708920151
0.8,1000,-0.0002828302385751158,0.0000963608908932656,16.975013732910156,-0.007046151906251907,156.00510876913523,-0.11960852891206741,0.00157423026394099,-1.3161521404981613,-0.1796625703573227,0.002364632673561573
0.9,1000,-0.00006598451000172645,0.00009880660945782438,16.975038528442383,-0.00919474195688963,203.16270189338422,-0.15608109533786774,0.0021021252032369375,-1.3468160293996334,-0.031389426440000534,0.0004227578465361148
1,1250,-0.0010095008183270693,0.0001057839035638608,16.975034713745117,-0.008577604778110981,250.320313231471,-0.14560513198375702,0.0027729645371437073,-1.9044414162635803,-0.36405113339424133,0.006933140102773905
1.1,1250,0.005953885614871979,0.00027082578162662685,16.9749698638916,-0.006217959802597761,297.4779245695578,-0.10554967820644379,0.008436714299023151,-7.993122190237045,0.7057113647460938,-0.05640837177634239
1.2,1250,0.028424354270100594,0.017957812175154686,16.97386360168457,0.061214618384838104,344.63553590764457,1.0390485525131226,0.6481001377105713,62.374383211135864,0.04385796934366226,0.027356136590242386
1.3,1250,0.06817296892404556,0.028575867414474487,16.972633361816406,0.21410015225410461,508.807674898823,3.633843421936035,1.5225855112075806,41.900140047073364,0.04477447643876076,0.018760569393634796
1.4,1250,0.14854511618614197,0.03574271872639656,16.97149658203125,0.4500308930873871,886.3369282894665,7.637697696685791,3.3175313472747803,43.43627393245697,0.04477579891681671,0.019448937848210335
1.5,1250,0.29047122597694397,0.04147832840681076,16.971345901489258,0.7470762729644775,1332.0784977260025,12.678890228271484,5.786016464233398,45.63504159450531,0.05020228028297424,0.022909831255674362
1.6,1250,0.500666618347168,0.0468776598572731,16.971210479736328,1.1083718538284302,1807.7563309487598,18.81041145324707,8.874306678771973,47.17763066291809,0.056417547166347504,0.02661646157503128
1.7,1250,0.7909801006317139,0.05216507986187935,16.97077178955078,1.5078344345092773,2293.907266609572,25.589113235473633,12.530960083007812,48.96988570690155,0.06312206387519836,0.030910804867744446
1.8,1250,1.130433201789856,0.05570844188332558,16.97162628173828,1.8825258016586304,2774.901500516214,31.94952392578125,16.188148498535156,50.667887926101685,0.06983090937137604,0.03538184612989426
1.9,1250,1.4283852577209473,0.048646651208400726,16.976091384887695,1.9014972448349,3149.7827897417515,32.279991149902344,16.04582977294922,49.70828294754028,0.08901909738779068,0.04424986615777016
2,1250,1.6022695302963257,0.04094018042087555,16.97774887084961,1.7967827320098877,3365.3638137349726,30.505325317382812,14.428141593933105,47.297123074531555,0.11105169355869293,0.052524253726005554
2.1,1250,1.6839815378189087,0.035833749920129776,16.977771759033203,1.7183091640472412,3467.6431098387325,29.17306137084961,13.012335777282715,44.603943824768066,0.12941423058509827,0.05772385373711586
2.2,1250,1.7137136459350586,0.03311581909656525,16.977458953857422,1.6552540063858032,3507.5829961802187,28.102006912231445,12.163878440856934,43.28473210334778,0.14088545739650726,0.06098189577460289
2.3,1250,1.7195508480072021,0.03179201856255531,16.9771728515625,1.6141679286956787,3518.3265376817308,27.404008865356445,11.713397026062012,42.74337291717529,0.14680206775665283,0.06274814903736115
2.4,1250,1.7212861776351929,0.031129971146583557,16.976966857910156,1.5970393419265747,3517.810430374207,27.112884521484375,11.467790603637695,42.29646325111389,0.15009744465351105,0.06348591297864914
2.5,1250,1.720258116722107,0.030848177149891853,16.976802825927734,1.5866502523422241,3514.1038415292624,26.936248779296875,11.352008819580078,42.143985629081726,0.15153777599334717,0.06386405974626541
2.6,1250,1.714165449142456,0.0307620819658041,16.976760864257812,1.5962387323379517,3510.171692517167,27.098962783813477,11.307659149169922,41.727274656295776,0.15159331262111664,0.06325575709342957
2.7,1250,1.70677649974823,0.030849918723106384,16.97679328918457,1.5995603799819946,3507.0240499262204,27.155405044555664,11.329777717590332,41.721996665000916,0.1506451964378357,0.06285218149423599
2.8,1250,1.7009731531143188,0.03090565837919712,16.976842880249023,1.5956529378890991,3504.947963839941,27.089149475097656,11.343528747558594,41.87480807304382,0.14995096623897552,0.06279167532920837
2.9,1250,1.698433756828308,0.030911501497030258,16.97686767578125,1.5873757600784302,3503.493771031051,26.948667526245117,11.34096622467041,42.08358824253082,0.14976093173027039,0.06302477419376373
3,1250,1.701669454574585,0.030863676220178604,16.976852416992188,1.5824693441390991,3502.881786081418,26.86534881591797,11.321442604064941,42.1414315700531,0.15030500292778015,0.0633406788110733
3.1,1250,1.7054798603057861,0.03080758824944496,16.976802825927734,1.5963332653045654,3502.569090914296,27.100635528564453,11.299859046936035,41.69591963291168,0.1509293019771576,0.0629313588142395
3.2,1250,1.7061175107955933,0.030864214524626732,16.97676658630371,1.5810518264770508,3502.2668869177387,26.841148376464844,11.319652557373047,42.17275679111481,0.1507217288017273,0.0635635107755661
3.3,1250,1.6999925374984741,0.03084316849708557,16.976802825927734,1.6009776592254639,3502.0894112823453,27.179481506347656,11.311360359191895,41.61727726459503,0.15029072761535645,0.06254690885543823
3.4,1250,1.692347764968872,0.03085917793214321,16.976804733276367,1.6008884906768799,3502.226670763906,27.17797088623047,11.31767463684082,41.642823815345764,0.14953139424324036,0.062269099056720734
3.5,1250,1.691956877708435,0.030908353626728058,16.976795196533203,1.6008045673370361,3502.305645964549,27.176530838012695,11.335966110229492,41.712334752082825,0.1492556482553482,0.06225801259279251
