Time (s),ARC_RD - ESC throttle (μs),ARC_RD - force Fz (thrust) (N),ARC_RD - torque MZ (torque) (N⋅m),ARC_RD - voltage (V),ARC_RD - current (A),ARC_RD - rotation speed (rpm),ARC_RD - electrical power (W),ARC_RD - mechanical power (W),ARC_RD - motor & ESC efficiency (%),ARC_RD - propeller efficiency (N/W),ARC_RD - powertrain efficiency (N/W)
16.3,1866,19.613187789916992,0.35414090752601624,14.116256713867188,75.38219451904297,11435.82703633645,1064.1143798828125,424.1039123535156,39.85510468482971,0.046246182173490524,0.018431466072797775
16.4,1866,19.60674476623535,0.352714479,14.120583534240723,75.35081481933594,11443.59983,1063.9974365234375,422.68280029296875,39.72592055797577,0.046386428,0.018427435
16.5,1866,19.492591857910156,0.34915709495544434,14.129964828491211,75.1673584,11436.37025,1062.1121826171875,418.1553955078125,39.37017321586609,0.046615668,0.018352669
16.6,1866,19.442995071411133,0.3513268530368805,14.123968124389648,75.19921112060547,11431.034902759418,1062.1112060546875,420.5576172,39.59638178348541,0.046231464,0.018305987119674683
16.7,1866,19.402494430541992,0.35004928708076477,14.128853797912598,75.03132629394531,11416.969740088422,1060.106689453125,418.5127258300781,39.47836161,0.046360586,0.018302399665117264
16.8,1866,19.563417434692383,0.3524293601512909,14.12371826171875,75.10884857177734,11403.405822233313,1060.816162109375,420.8576965332031,39.673006534576416,0.046484638,0.018441854044795036
16.9,1866,19.64867592,0.35594913363456726,14.10636043548584,75.44409942626953,11388.946657823315,1064.241699,424.52191162109375,39.88961577415466,0.046284243,0.018462607637047768
17,1862,19.698253631591797,0.3583279550075531,14.091411590576172,75.80607604980469,11402.298420895882,1068.214599609375,427.8600158691406,40.053752064704895,0.046039015,0.018440352752804756
17.1,1849,19.63573455810547,0.35660818219184875,14.092436790466309,75.89621735,11424.529211323414,1069.5626220703125,426.6367188,39.88889455795288,0.046024483,0.018358657136559486
17.2,1849,19.534454345703125,0.35541173815727234,14.096611976623535,75.85337829589844,11451.214086498654,1069.275634765625,426.1985168457031,39.85861837863922,0.045834168791770935,0.018268866
17.3,1847,19.42760467529297,0.3535502851009369,14.102391242980957,75.67036437988281,11458.060158135217,1067.133056640625,424.21978759765625,39.75322246551514,0.045796085,0.018205419182777405
17.4,1839,19.405319213867188,0.35341939330101013,14.109265327453613,75.50945281982422,11468.066403483124,1065.3829345703125,424.43304443359375,39.83854651451111,0.045720566,0.018214408308267593
17.5,1831,19.539230346679688,0.3540768325328827,14.098522186279297,75.69760895,11472.56594996995,1067.224365234375,425.3894348144531,39.85941708087921,0.045932572335004807,0.018308455124497414
17.6,1822,19.608970642089844,0.3560992479324341,14.084807395935059,75.96434783935547,11478.936421874227,1069.9432373046875,428.0567321777344,40.00742435455322,0.04580928,0.018327113
17.7,1820,19.640865325927734,0.3524634838104248,14.108542442321777,75.62203979492188,11469.648238867223,1066.916748046875,423.34344482421875,39.67914581298828,0.046394635,0.018408995121717453
17.8,1808,19.59240723,0.3537803590297699,14.10731029510498,75.50780487060547,11448.702033991112,1065.2120361328125,424.1491394042969,39.818283915519714,0.046192259,0.018392965
17.9,1797,19.621753692626953,0.35267049074172974,14.100401878356934,75.62553405761719,11449.992447970624,1066.3504638671875,422.8661804199219,39.65545892715454,0.046401806,0.018400849774479866
18,1797,19.69593048095703,0.3551473021507263,14.092480659484863,75.77597809,11460.424168569229,1067.8714599609375,426.22393798828125,39.91340995,0.046210289001464844,0.018444102257490158
18.1,1797,19.563587188720703,0.3506353795528412,14.107006072998047,75.51952362060547,11442.319905230654,1065.3543701171875,420.1442565917969,39.43704367,0.046563975512981415,0.018363455310463905
18.2,1797,19.464601516723633,0.35266637802124023,14.100722312927246,75.59498596191406,11433.767269848828,1065.943848,422.26202392578125,39.61390554904938,0.046096027,0.018260436
18.3,1795,19.37881851196289,0.34908097982406616,14.119195938110352,75.18041992,11412.666028785477,1061.487060546875,417.19769287109375,39.30313587188721,0.046449963,0.018256292
18.4,1795,19.290531158447266,0.3517155945301056,14.110383987426758,75.26732635498047,11411.769616544967,1062.0509033203125,420.31341552734375,39.57563638687134,0.045895588,0.018163472414016724
18.5,1795,19.264604568481445,0.3512178659439087,14.119766235351562,75.11446380615234,11424.005818480775,1060.598633,420.16864013671875,39.61617648601532,0.045849695801734924,0.018163897
18.6,1795,19.31630516052246,0.35323506593704224,14.110798835754395,75.26188659667969,11442.145052387901,1062.005371,423.2528381347656,39.85411524772644,0.045637745410203934,0.018188519403338432
18.7,1795,19.448575973510742,0.35294052958488464,14.106358528137207,75.36725616455078,11459.811017933976,1063.1575927734375,423.5528564453125,39.83914256095886,0.045917708426713943,0.018293220549821854
18.8,1795,19.57337760925293,0.35357391834259033,14.101533889770508,75.47119903564453,11464.766347497578,1064.2596435546875,424.4964294433594,39.88654613494873,0.046109639,0.018391543999314308
18.9,1795,19.583415985107422,0.3539721369743347,14.099027633666992,75.50316619873047,11450.331662485565,1064.521240234375,424.4394836425781,39.871394634246826,0.046139479,0.018396454
19,1795,19.620004653930664,0.3575054705142975,14.087334632873535,75.76097869873047,11443.477431049674,1067.270263671875,428.4195861816406,40.141621232032776,0.045796234,0.018383352
19.1,1795,19.592029571533203,0.3553573191165924,14.090251922607422,75.77629852294922,11458.550911780541,1067.7071533203125,426.4062805175781,39.93663191795349,0.045946862548589706,0.018349628895521164
19.2,1795,19.550582885742188,0.35324251651763916,14.096879005432129,75.63410949707031,11460.015012917189,1066.204833984375,423.92279052734375,39.75997567176819,0.046118263,0.018336609
19.3,1795,19.443273544311523,0.35369303822517395,14.092123985290527,75.72439575195312,11467.593135122073,1067.1175537109375,424.7441406,39.80293869972229,0.045776438,0.018220366910099983
19.4,1795,19.366870880126953,0.35394832491874695,14.093973159790039,75.68993377685547,11486.373496119293,1066.7718505859375,425.7468262,39.90982771,0.045489173382520676,0.018154650926589966
19.5,1795,19.398906707763672,0.3537834584712982,14.097030639648438,75.60198211669922,11492.457209361455,1065.763427734375,425.7738952636719,39.95013236999512,0.045561522245407104,0.018201887607574463
19.6,1795,19.470354080200195,0.3535938560962677,14.09554672241211,75.56813812,11488.787631034893,1065.1741943359375,425.40985107421875,39.938053488731384,0.045768462121486664,0.018279033
19.7,1795,19.51853370666504,0.35185709595680237,14.09821605682373,75.50657653808594,11476.06766956747,1064.508056640625,422.8516540527344,39.72272872924805,0.046159294,0.018335731700062752
19.8,1795,19.43035888671875,0.35030484199523926,14.11023998260498,75.23648071289062,11454.023388838876,1061.6048583984375,420.1775207519531,39.579468965530396,0.046243213,0.018302817
19.9,1795,19.38718605041504,0.3496582508087158,14.111507415771484,75.11591339111328,11431.494182893048,1059.998779296875,418.5770263671875,39.48844671,0.046316888,0.018289819359779358
20,1795,19.40601348876953,0.35179805755615234,14.10210896,75.27333068847656,11428.127682827257,1061.512695,421.01458740234375,39.66175615787506,0.046093448996543884,0.018281470984220505
20.1,1795,19.39568519592285,0.3506564497947693,14.107271194458008,75.22280883789062,11422.13722443456,1061.1885986328125,419.4283752441406,39.52439725399017,0.046243139,0.018277322873473167
20.2,1795,19.446884155273438,0.3540840446949005,14.096541404724121,75.44432830810547,11428.30836,1063.504150390625,423.7570495605469,39.845359325408936,0.04589159,0.018285669
20.3,1795,19.563541412353516,0.3553416430950165,14.091378211975098,75.59603118896484,11436.20821553365,1065.2523193359375,425.5560607910156,39.948853850364685,0.045971713960170746,0.018365172669291496
20.4,1795,19.61141586303711,0.3566574156284332,14.077939987182617,75.86569977,11426.087732995145,1068.032715,426.75384521484375,39.95699882507324,0.045954868,0.018362185
20.5,1795,19.61560631,0.3575781285762787,14.069317817687988,76.07458496,11425.487404901696,1070.3175048828125,427.8330078,39.97253179550171,0.045848742,0.018326904624700546
20.6,1795,19.651836395263672,0.35727113485336304,14.072171211242676,76.06645202636719,11422.884428915922,1070.420166015625,427.3683166503906,39.925289154052734,0.04598337,0.018358994275331497
20.7,1795,19.647499084472656,0.3556460440158844,14.07348346710205,76.06597900390625,11423.117566039593,1070.5133056640625,425.4330749511719,39.74103629589081,0.046182349,0.018353345
20.8,1795,19.69312858581543,0.35680925846099854,14.067828178405762,76.19268798828125,11430.25039633827,1071.8656005859375,427.0910645,39.845576882362366,0.046109907,0.018372759222984314
20.9,1795,19.61035919189453,0.3559674620628357,14.077706336975098,76.01108551,11434.130963761752,1070.061767578125,426.2281188964844,39.83210325241089,0.046009071,0.018326381221413612
21,1795,19.63589859008789,0.35668858885765076,14.079740524291992,75.89699554,11434.214893126273,1068.6099853515625,427.0946960449219,39.96731340885162,0.045975514,0.018375176936388016
21.1,1795,19.81220817565918,0.3583325445652008,14.073075294494629,75.99742889404297,11426.706712058489,1069.517578,428.7814025878906,40.09110629558563,0.046205845,0.018524434
21.2,1795,19.859106063842773,0.36044955253601074,14.065841674804688,76.13962555,11418.192544302068,1070.9678955078125,430.9932556152344,40.24333953857422,0.046077534556388855,0.018543137
21.3,1795,19.856142044067383,0.3585253655910492,14.082479476928711,75.88375091552734,11418.50844510464,1068.631348,428.7043457,40.11714160442352,0.046316634863615036,0.018580909818410873
21.4,1795,19.80691146850586,0.35922762751579285,14.076169967651367,75.92908477783203,11416.504631526699,1068.7906494140625,429.46868896484375,40.182673931121826,0.046119571,0.018532076850533485
21.5,,19.772380828857422,0.35768887400627136,14.082864761352539,75.76819610595703,11417.353250656857,1067.033203,427.6608581542969,40.07942974567413,0.046233788,0.018530238419771194
21.6,,19.83778190612793,0.36000192165374756,14.078702926635742,75.79351043701172,11424.537371122742,1067.0743408203125,430.69720458984375,40.362438559532166,0.046059694,0.018590815365314484
21.7,,19.789411544799805,0.35632747411727905,14.09152603149414,75.54421997070312,11420.969207444976,1064.5333251953125,426.1680603027344,40.03331959247589,0.046435699,0.018589751794934273
21.8,,19.78807830810547,0.35772624611854553,14.084587097167969,75.64918518066406,11419.824504167756,1065.487548828125,427.7980957,40.15045464038849,0.046255648136138916,0.018571853637695312
21.9,,19.827919006347656,0.35811060667037964,14.079967498779297,75.73449707,11426.824446305942,1066.3392333984375,428.5202637,40.18611013889313,0.046270668506622314,0.018594382
22,,19.866899490356445,0.35832572,14.076985359191895,75.77761078,11427.994794666763,1066.7203369140625,428.82159423828125,40.20000100135803,0.046329058706760406,0.018624281510710716
22.1,,19.78329086303711,0.35593459010124207,14.085247039794922,75.64217376708984,11427.48889,1065.438720703125,425.9411621,39.97800946235657,0.046446063,0.018568210303783417
22.2,,19.66632843017578,0.3556462228298187,14.078144073486328,75.75705719,11429.147657743311,1066.518798828125,425.6578674316406,39.91096019744873,0.046202197670936584,0.01843974
22.3,,19.624418258666992,0.354312003,14.073356628417969,75.8404541,11428.180138680082,1067.3297119140625,424.02508544921875,39.72765505313873,0.046281267,0.018386462703347206
22.4,,19.701480865478516,0.357565701,14.063318252563477,76.04940795898438,,1069.507080078125,NaN,NaN,NaN,0.018421086
