Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W),Powertrain 1 - Temperature PT100 2 (°C)
48.995756,1903,-25.619243621826172,0.4891624450683594,16.946569442749023,63.81755828857422,13147.11064266785,1081.4886474609375,673.4603881835938,62.27160692214966,-0.03804120421409607,-0.023688869550824165,27.059564208984398
50.995756,1912,-26.01409149169922,0.5010668039321899,16.944902420043945,66.84512329101562,13298.791986698638,1132.68408203125,697.8087768554688,61.6066575050354,-0.03727968409657478,-0.022966766729950905,27.092797851562523
52.995756,1922,-26.436059951782227,0.5093550682067871,16.946443557739258,69.2751235961914,13472.486137946325,1173.9669189453125,718.6162109375,61.21264100074768,-0.036787454038858414,-0.022518571466207504,27.167230224609398
54.995756,1922,-26.840280532836914,0.5163236856460571,16.943979263305664,70.36651611328125,13467.980763031408,1192.288818359375,728.2041625976562,61.07615828514099,-0.03685818240046501,-0.0225115604698658,27.201562500000023
56.995756,1909,-26.111438751220703,0.501529335975647,16.943361282348633,66.9341812133789,13282.470056670518,1134.0899658203125,697.595703125,61.51149272918701,-0.037430617958307266,-0.02302413247525692,27.233636474609398
58.995756,1865,-23.112598419189453,0.44108158349990845,16.95170021057129,54.038021087646484,12619.7078415021,916.0363159179688,582.9037475585938,63.633257150650024,-0.039650797843933105,-0.025231093168258667,27.262231445312523
60.995756,1859,-23.32845687866211,0.44004613161087036,16.9515438079834,53.62712097167969,12519.506671434452,909.0625,576.9179077148438,63.46295475959778,-0.04043635353446007,-0.025662105530500412,27.276879882812523
62.995756,1846,-22.269756317138672,0.42035865783691406,16.950443267822266,49.74576950073242,12322.565251900032,843.2128295898438,542.4375610351562,64.32985067367554,-0.041054967790842056,-0.026410598307847977,27.288903808593773
64.995756,1846,-22.535364151000977,0.4238308370113373,16.949451446533203,50.586002349853516,12306.735241202856,857.4049682617188,546.2155151367188,63.70565891265869,-0.04125727713108063,-0.02628321945667267,27.305017089843773
66.995756,1843,-22.29014015197754,0.41900569200515747,16.95259666442871,49.860164642333984,12298.699004549959,845.25927734375,539.6444702148438,63.84366154670715,-0.04130523279309273,-0.02637077309191227,27.312677001953148
68.995756,1840,-22.231998443603516,0.41679495573043823,16.947181701660156,48.94558334350586,12196.559299298997,829.4896850585938,532.3391723632812,64.17670249938965,-0.04176284745335579,-0.02680201828479767,27.315087890625023
70.995756,1868,-23.681297302246094,0.44924747943878174,16.945016860961914,55.34633255004883,12620.240559829685,937.8445434570312,593.7202758789062,63.30689787864685,-0.03988628461956978,-0.025250770151615143,27.326043701171898
72.995756,1881,-24.426830291748047,0.4662659168243408,16.945959091186523,58.75669479370117,12826.727778892762,995.6885375976562,626.2938842773438,62.90057897567749,-0.0390021875500679,-0.024532601237297058,27.337945556640648
74.995756,1884,-24.679840087890625,0.47026172280311584,16.94545555114746,59.678497314453125,12856.7476806221,1011.279296875,633.1394653320312,62.607771158218384,-0.03898010030388832,-0.02440457232296467,27.342553710937523
76.995756,1893,-25.22300910949707,0.4816826283931732,16.944154739379883,62.83671951293945,13001.03624646132,1064.715087890625,655.794189453125,61.593395471572876,-0.038461774587631226,-0.023689914494752884,27.343225097656273
78.995756,1903,-25.623973846435547,0.4916135370731354,16.93751335144043,64.41117858886719,13067.051354399651,1090.9652099609375,672.71337890625,61.66222095489502,-0.038090478628873825,-0.023487433791160583,27.353112792968773
80.995756,1928,-26.560546875,0.5150051116943359,16.93918800354004,70.8374252319336,13516.950050172625,1199.928466796875,728.9854736328125,60.75240969657898,-0.036434948444366455,-0.022135108709335327,27.363153076171898
82.995756,1928,-27.440006256103516,0.5302579402923584,16.93613052368164,73.6108169555664,13512.275650843045,1246.682373046875,750.316162109375,60.18502712249756,-0.036571260541677475,-0.022010423243045807,27.373590087890648
84.995756,1922,-26.824535369873047,0.5211880803108215,16.939096450805664,71.71966552734375,13408.76276793367,1214.8663330078125,731.8327026367188,60.23976802825928,-0.03665391728281975,-0.022080235183238983,27.392755126953148
86.995756,1918,-26.834665298461914,0.5196150541305542,16.940876007080078,71.6814193725586,13369.106143197441,1214.3460693359375,727.4660034179688,59.90598797798157,-0.03688786178827286,-0.022098038345575333,27.410913085937523
88.995756,1909,-26.50383186340332,0.5101074576377869,16.941598892211914,69.42147827148438,13230.334767389866,1176.11083984375,706.7423706054688,60.09147763252258,-0.03750140592455864,-0.02253514714539051,27.421990966796898
90.995756,1890,-24.837690353393555,0.4709348678588867,16.949050903320312,61.61665725708008,12993.11424699902,1044.3438720703125,640.7708129882812,61.356306076049805,-0.038762204349040985,-0.023783057928085327,27.444940185546898
92.995756,1878,-23.687894821166992,0.4480102062225342,16.950721740722656,57.017967224121094,12785.533614825932,966.4956665039062,599.8399658203125,62.06338405609131,-0.039490360766649246,-0.02450905367732048,27.449945068359398
94.995756,1868,-23.73456382751465,0.4489791989326477,16.949813842773438,56.0758056640625,12644.24785513958,950.4744873046875,594.4945068359375,62.5471293926239,-0.03992394357919693,-0.024971280246973038,27.458642578125023
96.995756,1865,-23.301189422607422,0.44008317589759827,16.949031829833984,54.91808319091797,12631.184016414743,930.808349609375,582.1132202148438,62.53845691680908,-0.04002862423658371,-0.025033283978700638,27.456506347656273
98.995756,1856,-22.545223236083984,0.4254626929759979,16.952667236328125,52.255699157714844,12491.73421157729,885.8734741210938,556.5610961914062,62.82625198364258,-0.04050808399915695,-0.025449709966778755,27.460717773437523
100.995756,1846,-22.584026336669922,0.4242227077484131,16.953699111938477,51.37664031982422,12366.029005865788,871.0241088867188,549.3546142578125,63.06996941566467,-0.04111010581254959,-0.025928130373358727,27.476831054687523
102.995756,1840,-21.793546676635742,0.409331351518631,16.953357696533203,48.878318786621094,12253.807285701727,828.651611328125,525.2604370117188,63.38736414909363,-0.041490938514471054,-0.026300011202692986,27.501000976562523
104.995756,1827,-21.452882766723633,0.39950031042099,16.954504013061523,46.7376823425293,12042.026688245727,792.4142456054688,503.78509521484375,63.575977087020874,-0.0425833985209465,-0.027072813361883163,27.523126220703148
106.995756,1805,-20.450443267822266,0.38141193985939026,16.95684051513672,42.69541549682617,11732.807595637567,723.9793701171875,468.6243591308594,64.72896337509155,-0.04363930970430374,-0.028247274458408356,27.538201904296898
108.995756,1805,-20.170392990112305,0.37403377890586853,16.95602798461914,42.03963088989258,11730.266400989565,712.8251342773438,459.4595947265625,64.45614099502563,-0.0439002551138401,-0.02829640917479992,27.537713623046898
110.995756,1812,-20.435302734375,0.3807871639728546,16.95323371887207,42.89952850341797,11783.460132811679,727.2857055664062,469.87652587890625,64.60686922073364,-0.04349079355597496,-0.02809803932905197,27.554498291015648
112.995756,1812,-20.63861083984375,0.38237905502319336,16.95388412475586,43.17861557006836,11790.953159966424,732.0452270507812,472.1408996582031,64.49613571166992,-0.04371282085776329,-0.02819308079779148,27.571405029296898
114.995756,1821,-20.784496307373047,0.38674861192703247,16.954917907714844,44.45711898803711,11973.143993686257,753.7667846679688,484.91497802734375,64.33222889900208,-0.042862147092819214,-0.027574172243475914,27.586663818359398
116.995756,1837,-21.953060150146484,0.4123169183731079,16.953929901123047,48.545127868652344,12162.194887270072,823.0307006835938,525.1359252929688,63.805145025253296,-0.04180452972650528,-0.026673439890146255,27.601159667968773
118.995756,1846,-22.430879592895508,0.42263782024383545,16.952463150024414,50.439918518066406,12314.355328090001,855.0808715820312,545.0152587890625,63.738447427749634,-0.041156426072120667,-0.026232466101646423,27.591516113281273
120.995756,1849,-22.44890785217285,0.4236578047275543,16.95292854309082,50.70705032348633,12367.497769744907,859.6329956054688,548.688232421875,63.82820010185242,-0.04091377556324005,-0.02611452527344227,27.596429443359398
122.995756,1846,-22.43600845336914,0.421747088432312,16.95357894897461,50.55884552001953,12326.312931163024,857.1533813476562,544.3947143554688,63.511937856674194,-0.04121275991201401,-0.02617502212524414,27.586236572265648
124.995756,1856,-23.040145874023438,0.4339272081851959,16.950773239135742,52.88309097290039,12435.935172398167,896.4093017578125,565.0982055664062,63.04020285606384,-0.040771931409835815,-0.02570270746946335,27.572045898437523
126.995756,1875,-24.21204948425293,0.45671597123146057,16.945598602294922,57.459861755371094,12705.622368631264,973.6917724609375,607.6741333007812,62.40929365158081,-0.03984380513429642,-0.024866236373782158,27.576654052734398
128.995756,1896,-25.29582405090332,0.4823448359966278,16.94441795349121,63.16924285888672,13059.2086215594,1070.3660888671875,659.6340942382812,61.626964807510376,-0.03834826499223709,-0.023632872849702835,27.570245361328148
130.995756,1900,-25.250926971435547,0.4794880151748657,16.94715118408203,63.930118560791016,13134.597007554876,1083.433349609375,659.5126342773438,60.87247133255005,-0.03828725218772888,-0.02330639585852623,27.567163085937523
132.995756,1909,-26.250953674316406,0.5034147500991821,16.94301414489746,68.42572784423828,13256.730552531757,1159.338134765625,698.8612670898438,60.28106212615967,-0.03756246715784073,-0.02264305390417576,27.598291015625023
134.995756,1909,-26.556373596191406,0.5115532279014587,16.9396915435791,69.59074401855469,13227.665347323848,1178.845703125,708.6024169921875,60.109853744506836,-0.03747711330652237,-0.022527437657117844,27.615930175781273
136.995756,1909,-25.732776641845703,0.49696627259254456,16.943801879882812,67.35626220703125,13262.424926777392,1141.2711181640625,690.20556640625,60.476917028427124,-0.03728277236223221,-0.022547468543052673,27.622399902343773
138.995756,1903,-25.55660629272461,0.4943411648273468,16.94788932800293,66.55779266357422,13182.073051418987,1128.01416015625,682.400146484375,60.495710372924805,-0.03745105490088463,-0.022656282410025597,27.652185058593773
140.995756,1893,-25.154420852661133,0.4785742163658142,16.94655418395996,63.44449996948242,13024.400083309885,1075.1656494140625,652.7330932617188,60.71000099182129,-0.03853707015514374,-0.023395856842398643,27.685937500000023
142.995756,1890,-25.05157470703125,0.47712549567222595,16.94548225402832,63.04475021362305,12964.201746607116,1068.32373046875,647.7493896484375,60.63231825828552,-0.038674794137477875,-0.023449422791600227,27.703668212890648
144.995756,1884,-24.47342300415039,0.46373021602630615,16.94815444946289,60.46402359008789,12881.76795673434,1024.753662109375,625.5607299804688,61.04499101638794,-0.03912237659096718,-0.023882251232862473,27.707971191406273
146.995756,1884,-24.315916061401367,0.4621931314468384,16.948091506958008,60.205631256103516,12872.90758034927,1020.3705444335938,623.0584106445312,61.06197237968445,-0.03902670368552208,-0.0238304752856493,27.699395751953148
148.995756,1884,-24.572689056396484,0.46749743819236755,16.946483612060547,60.602195739746094,12842.760618887532,1026.994140625,628.7329711914062,61.22069954872131,-0.03908286988735199,-0.023926805704832077,27.698754882812523
150.995756,1890,-24.734416961669922,0.4728364646434784,16.94283103942871,61.76923751831055,12944.986584874252,1046.5457763671875,640.9751586914062,61.24674081802368,-0.03858873248100281,-0.02363433875143528,27.698999023437523
152.995756,1896,-25.228660583496094,0.48358088731765747,16.943771362304688,64.7692642211914,13059.790298682958,1097.435546875,661.3539428710938,60.26357412338257,-0.038146987557411194,-0.022988738492131233,27.694085693359398
154.995756,1890,-24.696590423583984,0.46920761466026306,16.944381713867188,61.992156982421875,12986.814881917464,1050.4188232421875,638.1111450195312,60.74826121330261,-0.038702648133039474,-0.023511186242103577,27.687036132812523
156.995756,1896,-25.44523811340332,0.48513084650039673,16.9400691986084,65.1397705078125,13049.348086913787,1103.47216796875,662.9431762695312,60.07792353630066,-0.03838222846388817,-0.023059247061610222,27.685968017578148
158.995756,1893,-25.188011169433594,0.4816003143787384,16.94040298461914,63.966121673583984,12996.311722650153,1083.6119384765625,655.44384765625,60.48696041107178,-0.038428936153650284,-0.023244494572281837,27.727960205078148
160.995756,1884,-24.51548194885254,0.463131308555603,16.94556999206543,60.70835494995117,12884.960769642998,1028.7376708984375,624.9076538085938,60.74509620666504,-0.03923056647181511,-0.02383064478635788,27.738488769531273
162.995756,1865,-23.24610137939453,0.44009795784950256,16.947551727294922,55.498687744140625,12591.043632146902,940.56689453125,580.2827758789062,61.69500946998596,-0.040059953927993774,-0.024714989587664604,27.752648925781273
164.995756,1862,-23.61911964416504,0.44317010045051575,16.94647216796875,55.7288932800293,12515.197131703417,944.4081420898438,580.8135986328125,61.50027513504028,-0.040665578097105026,-0.025009440258145332,27.760278320312523
166.995756,1853,-22.407371520996094,0.42157089710235596,16.951377868652344,51.868404388427734,12427.13774303649,879.2409057617188,548.618408203125,62.39681839942932,-0.04084327444434166,-0.025484904646873474,27.745996093750023
168.995756,1865,-23.863706588745117,0.4514480233192444,16.95035171508789,57.18741989135742,12602.845033347066,969.3468627929688,595.80615234375,61.46469712257385,-0.040052805095911026,-0.02461833506822586,27.738732910156273
170.995756,1865,-23.53847885131836,0.444657564163208,16.948535919189453,56.10366439819336,12600.380773949875,950.875,586.7295532226562,61.70417666435242,-0.040118105709552765,-0.024754546582698822,27.743035888671898
172.995756,1878,-24.252914428710938,0.46029260754585266,16.948455810546875,59.598514556884766,12772.747209278265,1010.102783203125,615.6685180664062,60.951071977615356,-0.03939281404018402,-0.024010343477129936,27.750573730468773
174.995756,1875,-23.846221923828125,0.4543263018131256,16.947521209716797,58.051082611083984,12725.387733975987,983.8219604492188,605.4349975585938,61.53908371925354,-0.03938692435622215,-0.024238351732492447,27.762414550781273
176.995756,1871,-23.19977569580078,0.440904438495636,16.950403213500977,56.039695739746094,12703.11264749496,949.8954467773438,586.5205688476562,61.74580454826355,-0.03955492377281189,-0.02442350424826145,27.762384033203148
178.995756,1856,-22.764169692993164,0.4284057021141052,16.953271865844727,53.2308235168457,12493.016465757475,902.4366455078125,560.4684448242188,62.10612654685974,-0.04061632603406906,-0.02522522769868374,27.761193847656273
180.995756,1846,-22.73382568359375,0.4258435368537903,16.94992446899414,51.80887985229492,12303.621694916246,878.1566162109375,548.6705322265625,62.4798059463501,-0.041434384882450104,-0.025888122618198395,27.757592773437523
182.995756,1837,-21.734771728515625,0.4067949950695038,16.95290184020996,48.68696212768555,12181.391398033042,825.3853149414062,518.9208374023438,62.87013292312622,-0.04188456013798714,-0.026332879438996315,27.759576416015648
184.995756,1837,-21.734739303588867,0.4072692394256592,16.95307731628418,48.80727767944336,12174.181632483554,827.4335327148438,519.2183227539062,62.750452756881714,-0.04186050221323967,-0.026267655193805695,27.752557373046898
186.995756,1843,-22.192819595336914,0.41527166962623596,16.949993133544922,50.32610321044922,12258.729976068014,853.027099609375,533.0972290039062,62.494754791259766,-0.04162997007369995,-0.02601654641330242,27.747735595703148
188.995756,1865,-23.522113800048828,0.44155439734458923,16.94888687133789,55.60529708862305,12605.036522309561,942.4478759765625,582.8501586914062,61.84428930282593,-0.04035704955458641,-0.024958530440926552,27.747735595703148
190.995756,1871,-23.394166946411133,0.4454900324344635,16.948516845703125,56.63185501098633,12702.176601943425,959.825927734375,592.5769653320312,61.73796057701111,-0.03947869688272476,-0.024373343214392662,27.768792724609398
192.995756,1875,-23.951631546020508,0.452986478805542,16.94420623779297,58.22237014770508,12722.875681468446,986.5318603515625,603.5303955078125,61.176979541778564,-0.03968587517738342,-0.02427862025797367,27.776788330078148
194.995756,1859,-22.886646270751953,0.43211326003074646,16.948238372802734,53.72642135620117,12522.355607085696,910.5681762695312,566.6465454101562,62.22999691963196,-0.04038963466882706,-0.025134466588497162,27.767785644531273
196.995756,1849,-22.680904388427734,0.4281230866909027,16.94733238220215,52.24103927612305,12323.797381598628,885.3462524414062,552.5121459960938,62.406331300735474,-0.0410505086183548,-0.025618117302656174,27.794335937500023
198.995756,1843,-22.0950870513916,0.41120514273643494,16.951366424560547,50.1665153503418,12281.739444488601,850.3909912109375,528.86767578125,62.19112277030945,-0.04177809879183769,-0.025982268154621124,27.807336425781273
200.995756,1824,-21.455717086791992,0.3998068869113922,16.951391220092773,46.801551818847656,11976.541967263744,793.3514404296875,501.4300231933594,63.204026222229004,-0.04278905689716339,-0.027044404298067093,27.816217041015648
202.995756,1799,-20.30695152282715,0.373270720243454,16.955623626708984,42.20988845825195,11629.108203029253,715.6950073242188,454.5680847167969,63.51422071456909,-0.04467306658625603,-0.028373751789331436,27.820336914062523
204.995756,1774,-18.43363380432129,0.3380914032459259,16.958232879638672,36.30290603637695,11267.377304685713,615.6331176757812,398.9197998046875,64.79829549789429,-0.04620887339115143,-0.02994256280362606,27.843865966796898
206.995756,1752,-17.04332733154297,0.3181426525115967,16.96238136291504,32.69422149658203,10950.35278117709,554.5718383789062,364.8199768066406,65.78407883644104,-0.0467170886695385,-0.030732406303286552,27.869073486328148
208.995756,1727,-15.984109878540039,0.2912014126777649,16.962968826293945,29.042165756225586,10568.744611669465,492.641357421875,322.28900146484375,65.42061567306519,-0.049595579504966736,-0.03244573250412941,27.879602050781273
210.995756,1702,-15.4263334274292,0.2778830826282501,16.964567184448242,26.452260971069336,10180.114351996908,448.75115966796875,296.2397766113281,66.01426601409912,-0.05207380652427673,-0.03437614068388939,27.895501708984398
212.995756,1686,-14.491079330444336,0.26174843311309814,16.966115951538086,24.205760955810547,9959.86038578113,410.677734375,273.0020751953125,66.4759874343872,-0.053080473095178604,-0.035285767167806625,27.886376953125023
214.995756,1680,-14.318401336669922,0.25860321521759033,16.96690559387207,23.83392333984375,9879.496853566543,404.387939453125,267.5453186035156,66.16055965423584,-0.0535176657140255,-0.03540758788585663,27.885644531250023
216.995756,1680,-14.14413833618164,0.2534295320510864,16.96750831604004,23.386415481567383,9894.357013829254,396.8092041015625,262.5871276855469,66.17465615272522,-0.053864553570747375,-0.03564468398690224,27.874597167968773
218.995756,1680,-14.106776237487793,0.2531430721282959,16.965957641601562,23.283540725708008,9863.613221330921,395.0275573730469,261.4753112792969,66.19166135787964,-0.05395070090889931,-0.03571086376905441,27.864892578125023
220.995756,1680,-14.590933799743652,0.26135340332984924,16.96516990661621,23.93767738342285,9855.625943473995,406.10675048828125,269.7373046875,66.42029285430908,-0.0540931299328804,-0.03592881187796593,27.854638671875023
222.995756,1680,-14.273980140686035,0.2568292021751404,16.965457916259766,23.449504852294922,9862.597909157339,397.8315734863281,265.2554626464844,66.67531728744507,-0.05381219834089279,-0.035879455506801605,27.836328125000023
224.995756,1696,-15.061905860900879,0.27080199122428894,16.96452522277832,25.356651306152344,10082.180440456948,430.1635437011719,285.9136962890625,66.46627187728882,-0.05267990753054619,-0.03501436859369278,27.825952148437523
226.995756,1762,-17.992984771728516,0.331930935382843,16.958614349365234,34.05811309814453,11037.778036867634,577.5784301757812,383.6701354980469,66.42736792564392,-0.04689701646566391,-0.031152453273534775,27.817468261718773
228.995756,1812,-20.47819709777832,0.3774935007095337,16.95610809326172,42.345619201660156,11796.516977422803,718.0169067382812,466.32843017578125,64.94672298431396,-0.04391367733478546,-0.02852049469947815,27.801507568359398
230.995756,1865,-23.128408432006836,0.4350638687610626,16.949562072753906,53.55949020385742,12588.466301244733,907.8098754882812,573.5277709960938,63.17707896232605,-0.040326569229364395,-0.025477148592472076,27.791101074218773
232.995756,1900,-25.51114845275879,0.4885888695716858,16.943397521972656,64.67739868164062,13089.765904358797,1095.8548583984375,669.7366333007812,61.11544966697693,-0.03809131309390068,-0.02327967807650566,27.789208984375023
234.995756,1906,-25.71928596496582,0.49292120337486267,16.94389533996582,65.7809829711914,13196.956525394065,1114.5860595703125,681.208251953125,61.11760139465332,-0.037755392491817474,-0.02307518944144249,27.801965332031273
236.995756,1903,-25.155622482299805,0.48029014468193054,16.9472599029541,64.0098876953125,13166.764102193212,1084.792236328125,662.2338256835938,61.04706525802612,-0.037986014038324356,-0.023189347237348557,27.798516845703148
238.995756,1890,-24.4000244140625,0.4673229455947876,16.949817657470703,60.84346389770508,13002.206594822143,1031.28564453125,636.30126953125,61.69980764389038,-0.038346655666828156,-0.023659812286496162,27.796594238281273
240.995756,1881,-24.371793746948242,0.461261123418808,16.949594497680664,59.38347625732422,12844.66185213106,1006.5258178710938,620.4376220703125,61.641502380371094,-0.03928161785006523,-0.024213777855038643,27.797326660156273
242.995756,1862,-23.061016082763672,0.43292006850242615,16.950260162353516,53.562740325927734,12541.30149544072,907.9024047851562,568.5634765625,62.623852491378784,-0.04056014493107796,-0.025400325655937195,27.781945800781273
244.995756,1849,-22.52414321899414,0.42228537797927856,16.948230743408203,51.17502975463867,12349.074108546904,867.3262329101562,546.0960693359375,62.96316981315613,-0.041245751082897186,-0.02596963196992874,27.761865234375023
246.995756,1944,-27.8203182220459,0.5373397469520569,16.92243766784668,78.21876525878906,13717.29643739824,1323.6522216796875,771.8734741210938,58.313918113708496,-0.03604258969426155,-0.02101784572005272,27.756372070312523
248.995756,1862,-23.395002365112305,0.43793508410453796,16.949556350708008,54.73759078979492,12585.977562449558,927.7778930664062,577.1986694335938,62.21302151679993,-0.04053197801113129,-0.02521616779267788,27.740075683593773
250.995756,1849,-22.416357040405273,0.41815799474716187,16.951126098632812,51.09474563598633,12378.497179239646,866.1134643554688,542.0469970703125,62.58383393287659,-0.04135500639677048,-0.02588154748082161,27.733117675781273
252.995756,1834,-21.70059585571289,0.4058990776538849,16.95267105102539,47.87018966674805,12134.40144507178,811.527587890625,515.7806396484375,63.55676054954529,-0.04207330569624901,-0.026740429922938347,27.721185302734398
254.995756,1821,-21.292890548706055,0.39401939511299133,16.954673767089844,45.91402816772461,11959.493815095393,778.4573974609375,493.468017578125,63.39049935340881,-0.04314948245882988,-0.027352673932909966,27.723199462890648
256.995757,1834,-21.789154052734375,0.4054746925830841,16.953325271606445,47.96187973022461,12140.903639450931,813.1133422851562,515.5174560546875,63.40044140815735,-0.042266566306352615,-0.02679719217121601,27.728265380859398
258.995757,1837,-21.763460159301758,0.40553900599479675,16.950908660888672,47.99372100830078,12150.398148812383,813.5371704101562,516.00244140625,63.42702507972717,-0.042177047580480576,-0.026751648634672165,27.733087158203148
260.995757,1834,-22.07084083557129,0.4102778434753418,16.9514217376709,48.47505569458008,12110.50488989563,821.7211303710938,520.318115234375,63.320523500442505,-0.0424179770052433,-0.026859283447265625,27.748223876953148
262.995757,1843,-8.717901229858398,0.03262925520539284,17.072856903076172,6.47781229019165,7282.933304380113,110.59476470947266,24.885255813598633,22.501297295093536,-0.35032394528388977,-0.07882743328809738,27.779443359375023
264.995757,1856,-0.20200864970684052,-0.0025822450406849384,16.97515296936035,-0.13056550920009613,672.3233871761688,-2.216369390487671,-0.181804358959198,8.202800154685974,1.111132025718689,0.09114394336938858,27.826196289062523
