Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W)
0.998138,1000,0.00044637592509388924,0.000017640431906329468,16.997922897338867,-0.004389428999274969,0,-0.07461117208003998,0,0,0,-0.005982695147395134
5.998138,1250,1.741187572479248,0.04099193960428238,16.888444900512695,3.0362257957458496,3557.374965946585,51.27713394165039,15.270622253417969,29.780569672584534,0.11402204632759094,0.033956415951251984
10.998138,1350,4.919827938079834,0.08835656195878983,16.740306854248047,6.967975616455078,5843.1203932778835,116.64604949951172,54.064510345458984,46.34919762611389,0.09099921584129333,0.042177408933639526
15.998138,1450,8.86146068572998,0.15787021815776825,16.487882614135742,13.671424865722656,7796.1817679250635,225.412841796875,128.8874969482422,57.17841386795044,0.06875345855951309,0.03931213542819023
20.998138,1550,13.081840515136719,0.23413695394992828,16.151058197021484,22.780223846435547,9408.15770221528,367.9247131347656,230.67640686035156,62.696629762649536,0.05671078711748123,0.035555753856897354
25.998138,1650,17.242473602294922,0.31227707862854004,15.73737907409668,33.8648567199707,10725.832405598156,532.944091796875,350.75164794921875,65.8139705657959,0.04915863648056984,0.03235325217247009
30.998138,1750,21.009769439697266,0.384274423122406,15.238473892211914,47.21820068359375,11925.475611695118,719.5333251953125,479.89453125,66.69524908065796,0.043779972940683365,0.029199160635471344
35.998138,1750,20.98686981201172,0.38294631242752075,15.240800857543945,46.964534759521484,11942.591373629333,715.777099609375,478.9223327636719,66.90942049026489,0.043821029365062714,0.029320398345589638
40.998138,1250,2.40657639503479,0.03692439943552017,16.87996482849121,3.184842824935913,3988.3134937157092,53.76003646850586,15.42166805267334,28.686118125915527,0.1560516357421875,0.044765155762434006
45.998138,1350,4.8561625480651855,0.08922450989484787,16.730010986328125,7.099163055419922,5821.080775291762,118.76907348632812,54.38966751098633,45.794469118118286,0.08928465098142624,0.04088743403553963
50.998138,1450,8.897170066833496,0.15868811309337616,16.4788761138916,13.785614013671875,7776.805741576869,227.1714324951172,129.23324584960938,56.88798427581787,0.06884583085775375,0.03916500508785248
55.998138,1550,13.08200454711914,0.2367221713066101,16.141876220703125,22.75010871887207,9380.60264272594,367.22943115234375,232.5403289794922,63.32290172576904,0.05625692754983902,0.035623516887426376
60.998138,1650,16.841201782226562,0.30601999163627625,15.736379623413086,33.639888763427734,10718.799824262656,529.3700561523438,343.498291015625,64.8881196975708,0.049028489738702774,0.031813666224479675
65.998138,1750,20.69761848449707,0.3814820647239685,15.23873519897461,46.794734954833984,11904.214671702053,713.0925903320312,475.5580139160156,66.68951511383057,0.043522804975509644,0.02902514860033989
