Time (s),MGM - ESC throttle (μs),MGM - force Fz (thrust) (N),MGM - torque MZ (torque) (N⋅m),MGM - voltage (V),MGM - current (A),MGM - rotation speed (rpm),MGM - electrical power (W),MGM - mechanical power (W),MGM - motor & ESC efficiency (%),MGM - propeller efficiency (N/W),MGM - powertrain efficiency (N/W)
70.4,1900,31.088367462158203,0.6010758876800537,16.930988311767578,84.86227416992188,14550.603121273567,1436.8021240234375,915.8807373046875,63.74438405036926,0.033943687,0.021637193858623505
70.5,1900,30.991580963134766,0.6029725670814514,16.93095588684082,84.89852905273438,14547.116555589086,1437.4132080078125,918.5505981445312,63.90302777290344,0.033739656,0.021560661494731903
70.6,1900,30.91604232788086,0.6020944118499756,16.93252944946289,84.80339813232422,14553.764460670529,1435.936035,917.6320190429688,63.90479803085327,0.033691112,0.021530237048864365
70.7,1900,31.139068603515625,0.599655271,16.931293487548828,84.79384613,14550.427102745196,1435.6695556640625,913.7050170898438,63.64313364028931,0.034080002,0.021689580753445625
70.8,1900,31.365137100219727,0.6026244759559631,16.927509307861328,85.05352020263672,14521.96688837321,1439.7442626953125,916.4332275390625,63.65250349,0.034225229,0.021785215
70.9,1900,31.316335678100586,0.6053372621536255,16.927677154541016,85.27948760986328,14501.420513664192,1443.5836181640625,919.2562255859375,63.678765296936035,0.034067038,0.021693468
71,1250,31.30112075805664,0.60702914,16.929489135742188,85.33719635009766,14498.06217339773,1444.715087890625,921.6119995117188,63.79195452,0.033963449,0.021665945649147034
71.1,1250,25.677400588989258,0.31373852491378784,17.410287857055664,46.83616638183594,13057.257263834284,815.4311523,428.9912414550781,52.60913372039795,0.059855300933122635,0.031489353626966476
71.2,1250,17.901811599731445,0.15183737874031067,17.300365447998047,24.958620071411133,10644.307850507692,431.7932434082031,169.2484588623047,39.196646213531494,0.10577236860990524,0.041459221
71.3,1250,11.798269271850586,0.067089953,17.16779327392578,13.285874366760254,8439.244478986195,228.08914184570312,59.29112243652344,25.994715094566345,0.19898879528045654,0.051726572
71.4,1250,7.569190979003906,0.024849288165569305,17.073755264282227,7.563275337219238,6641.418041,129.13351440429688,17.282373428344727,13.38333785533905,0.43797174096107483,0.058615234
71.5,1250,5.006166934967041,0.019791940227150917,17.022293090820312,5.128169536590576,5394.590212420852,87.29320526123047,11.180866241455078,12.808403372764587,0.44774410128593445,0.057348873
