Time;Input voltage [V];Input current [A];Motor revolutions [x100rpm];Controller temperature [°C];BEC voltage [V];BEC current [A];BEC temperature [°C];Input request [%];Incoming power [W];Cruising speed (car) [km/h];Motor temperature [°C];Battery temperature [°C];Output power [%];Automatic regulation;I*T fuse;Low voltage;High current;ESC overheated;Motor overheated;Battery overheated;HW current fuse;HW overvoltage/undervoltage;Pulse current [A];Capacity [%];Motor run time [s];Lowest cell [V];Highest cell [V];Lower cell index;Highest voltage cell index;
11:52:38.649;16.888;0.1;0;25;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:38.954;16.975;0;0;26;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:39.242;16.888;0.1;0;26;8.252;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:39.547;16.94;0;0;26;8.246;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:39.850;16.975;0;0;25;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:40.154;17.044;0;0;26;8.25;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:40.443;16.853;1;0;27;8.248;0;36;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:40.747;16.957;2.5;0;26;8.25;0;36;0;40;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:41.050;16.87;0;0;27;8.252;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:41.354;16.975;0;0;28;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:41.660;16.888;0.1;0;27;8.246;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:41.948;16.853;0;0;26;8.257;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:42.253;16.905;0;0;26;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:42.557;16.923;0.6;0;26;8.255;0;36;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:42.860;16.94;0.1;0;26;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:43.163;16.957;0;0;27;8.246;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:43.453;16.888;0;0;26;8.246;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:43.757;16.905;0;0;26;8.252;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:44.060;16.888;0;0;26;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:44.365;16.94;0.1;0;26;8.252;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:44.654;16.975;0;0;26;8.248;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:44.956;16.992;0;0;26;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:45.261;16.992;0;0;27;8.248;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:45.565;16.94;0;0;26;8.252;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:45.869;16.923;0;0;26;8.252;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:46.156;17.062;1;0;26;8.25;0;36;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:46.461;16.888;0.3;0;25;8.252;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:46.766;16.87;0.3;0;26;8.25;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:47.070;16.992;0;0;26;8.252;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:47.373;16.975;0;0;27;8.246;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:47.661;16.888;0.1;0;26;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:47.966;17.393;0;0;26;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:48.269;16.714;0;0;30;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:48.573;16.94;0;0;26;8.248;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:48.862;16.992;0.8;0;26;8.25;0;36;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:49.165;16.94;0;0;27;8.259;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:49.471;16.87;0;0;26;8.246;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:49.775;16.923;0;0;27;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:50.080;17.027;0;0;27;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:50.367;16.87;0;0;27;8.243;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:50.671;16.905;0;0;26;8.246;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:50.975;16.975;0;0;26;8.241;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:51.279;16.923;0;0;23;8.25;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:51.568;18.89;0;0;28;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:51.873;16.923;0;0;26;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:52.176;16.905;0.5;0;26;8.25;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:52.480;16.905;0;0;27;8.241;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:52.768;16.714;0;0;26;8.252;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:53.072;16.923;0;0;26;8.246;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:53.376;16.975;0;0;26;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:53.681;17.01;0;0;25;8.255;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:53.983;16.923;0;0;26;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:54.272;16.923;0;0;26;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:54.576;16.905;0;0;26;8.239;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:54.879;16.94;2.3;0;27;8.248;0;36;0;30;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:55.184;16.923;0;0;26;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:55.473;16.975;0;0;25;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:55.777;16.975;0.3;0;27;8.246;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:56.082;16.905;0;0;26;8.246;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:56.385;16.923;0;0;26;8.255;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:56.674;16.853;0;0;27;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:56.979;16.957;0.1;0;27;8.246;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:57.281;16.94;0.5;0;26;8.248;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;51;0;0;0;0;
11:52:57.584;16.94;1;11.7;26;8.243;0;36;7.843;10;10.9;25;0;7.843;0;0;0;0;0;0;0;0;0;12.8;100;52;0;0;0;0;
11:52:57.889;15.93;0.8;16.6;26;8.246;0;36;7.843;10;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;10.3;100;52;0;0;0;0;
11:52:58.177;16.923;1;16.7;27;8.246;0;36;7.843;10;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;12.8;100;52;0;0;0;0;
11:52:58.483;16.923;0.1;16.7;26;8.248;0;36;7.843;0;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;1.2;100;52;0;0;0;0;
11:52:58.787;16.94;1;16.6;26;8.25;0;36;7.843;10;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;12.8;100;53;0;0;0;0;
11:52:59.091;16.923;0.3;16.6;27;8.25;0;36;7.843;0;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;3.8;100;53;0;0;0;0;
11:52:59.395;16.975;1.3;16.6;29;8.25;0;36;7.843;20;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;16.7;100;53;0;0;0;0;
11:52:59.682;16.905;1;16.6;25;8.248;0;36;7.843;10;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;12.8;100;54;0;0;0;0;
11:52:59.988;16.905;1.5;16.6;26;8.252;0;36;7.843;20;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;19.3;100;54;0;0;0;0;
11:53:00.292;16.853;0.5;16.6;26;8.246;0;36;7.843;0;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;6.4;100;54;0;0;0;0;
11:53:00.595;16.94;1.1;16.6;24;8.252;0;36;7.843;10;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;14.1;100;55;0;0;0;0;
11:53:00.898;16.923;1.1;16.7;24;8.246;0;36;7.843;10;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;14.1;100;55;0;0;0;0;
11:53:01.187;16.905;0.5;16.7;27;8.25;0;36;7.843;0;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;6.4;100;55;0;0;0;0;
11:53:01.492;17.201;1.8;16.7;26;8.248;0;36;7.843;30;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;23.1;100;55;0;0;0;0;
11:53:01.796;16.87;0.8;16.6;26;8.252;0;36;7.843;10;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;10.3;100;56;0;0;0;0;
11:53:02.100;16.888;1.8;16.6;27;8.255;0;36;7.843;30;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;23.1;100;56;0;0;0;0;
11:53:02.387;16.539;0.8;16.7;26;8.246;0;36;7.843;10;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;10.3;100;56;0;0;0;0;
11:53:02.693;16.888;0.8;16.7;26;8.25;0;36;7.843;10;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;10.3;100;57;0;0;0;0;
11:53:02.997;16.888;0.8;16.7;26;8.248;0;36;7.843;10;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;10.3;100;57;0;0;0;0;
11:53:03.301;16.923;1;18;26;8.243;0;36;8.824;10;16.9;25;0;8.824;0;0;0;0;0;0;0;0;0;11.4;100;57;0;0;0;0;
11:53:03.603;16.957;1.3;18;27;8.255;0;36;8.824;20;16.9;24;0;8.824;0;0;0;0;0;0;0;0;0;14.8;100;58;0;0;0;0;
11:53:03.892;16.835;1.1;18;25;8.248;0;36;8.824;10;16.9;24;0;8.824;0;0;0;0;0;0;0;0;0;12.5;100;58;0;0;0;0;
11:53:04.196;16.94;0.5;18;26;8.252;0;36;8.824;0;16.9;24;0;8.824;0;0;0;0;0;0;0;0;0;5.7;100;58;0;0;0;0;
11:53:04.501;16.957;1.3;17.9;27;8.248;0;36;8.824;20;16.8;24;0;8.824;0;0;0;0;0;0;0;0;0;14.8;100;58;0;0;0;0;
11:53:04.805;16.905;1.8;18;27;8.246;0;36;8.824;30;16.9;25;0;8.824;0;0;0;0;0;0;0;0;0;20.6;100;59;0;0;0;0;
11:53:05.093;16.818;2.7;17.5;27;8.248;0;36;7.843;40;16.4;25;0;7.843;0;0;0;0;0;0;0;0;0;34.7;100;59;0;0;0;0;
11:53:05.397;16.957;1.1;17.2;27;8.255;0;36;7.843;10;16.1;25;0;7.843;0;0;0;0;0;0;0;0;0;14.1;100;59;0;0;0;0;
11:53:05.702;16.87;0.5;17.2;27;8.25;0;36;7.843;0;16.1;25;0;7.843;0;0;0;0;0;0;0;0;0;6.4;100;59;0;0;0;0;
11:53:06.003;17.01;1;17.1;26;8.246;0;36;7.843;10;16;24;0;7.843;0;0;0;0;0;0;0;0;0;12.8;100;60;0;0;0;0;
11:53:06.309;16.923;0.1;16.7;27;8.376;0;36;7.843;0;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;1.2;100;60;0;0;0;0;
11:53:06.596;16.94;0.5;16.7;27;8.252;0;36;7.843;0;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;6.4;100;60;0;0;0;0;
11:53:06.902;16.975;0.3;16.7;27;8.246;0;36;7.843;0;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;3.8;100;61;0;0;0;0;
11:53:07.204;16.905;1.8;16.7;27;8.25;0;36;7.843;30;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;23.1;100;61;0;0;0;0;
11:53:07.511;16.905;0.6;16.6;27;8.252;0;36;7.843;10;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;7.7;100;61;0;0;0;0;
11:53:07.813;16.923;1.1;16.6;28;8.248;0;36;7.843;10;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;14.1;100;62;0;0;0;0;
11:53:08.102;16.957;1.3;16.6;28;8.246;0;36;7.843;20;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;16.7;100;62;0;0;0;0;
11:53:08.407;17.01;0.5;16.7;26;8.25;0;36;7.843;0;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;6.4;100;62;0;0;0;0;
11:53:08.711;16.957;0;16.6;27;8.248;0;36;7.843;0;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;0;100;62;0;0;0;0;
11:53:09.015;16.94;0;16.7;27;8.248;0;36;7.843;0;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;0;100;63;0;0;0;0;
11:53:09.304;16.905;1.1;16.7;27;8.25;0;36;7.843;10;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;14.1;100;63;0;0;0;0;
11:53:09.606;16.905;1.3;16.6;27;8.241;0;36;7.843;20;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;16.7;100;63;0;0;0;0;
11:53:09.912;16.957;0.8;16.6;27;8.248;0;36;7.843;10;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;10.3;100;64;0;0;0;0;
11:53:10.215;16.835;1.3;16.6;25;8.268;0;36;7.843;20;15.6;24;0;7.843;0;0;0;0;0;0;0;0;0;16.7;100;64;0;0;0;0;
11:53:10.520;16.87;1;16.6;27;8.246;0;36;7.843;10;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;12.8;100;64;0;0;0;0;
11:53:10.805;16.957;0.6;16.7;27;8.252;0;36;7.843;10;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;7.7;100;65;0;0;0;0;
11:53:11.110;16.905;0.6;16.6;27;8.25;0;36;7.843;10;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;7.7;100;65;0;0;0;0;
11:53:11.415;16.923;1.3;16.6;27;8.248;0;36;7.843;20;15.6;25;0;7.843;0;0;0;0;0;0;0;0;0;16.7;100;65;0;0;0;0;
11:53:11.719;16.905;0.5;15.8;28;8.261;0;36;4.902;0;14.8;24;0;4.902;0;0;0;0;0;0;0;0;0;10.3;100;65;0;0;0;0;
11:53:12.008;16.957;0;6;24;8.243;0;36;4.902;0;5.6;24;0;4.902;0;0;0;0;0;0;0;0;0;0;100;66;0;0;0;0;
11:53:12.312;16.957;0;0;27;8.25;0;36;4.902;0;0;24;0;4.902;0;0;0;0;0;0;0;0;0;0;100;66;0;0;0;0;
11:53:12.616;16.905;0;0;27;8.246;0;36;4.902;0;0;24;0;4.902;0;0;0;0;0;0;0;0;0;0;100;66;0;0;0;0;
11:53:12.919;16.905;0.1;0;27;8.246;0;36;4.902;0;0;24;0;4.902;0;0;0;0;0;0;0;0;0;2;100;66;0;0;0;0;
11:53:13.223;16.905;0.5;3.1;29;8.246;0;36;4.902;0;2.9;24;0;4.902;0;0;0;0;0;0;0;0;0;10.3;100;67;0;0;0;0;
11:53:13.512;16.975;0.3;4.2;27;8.248;0;36;4.902;0;3.9;25;0;4.902;0;0;0;0;0;0;0;0;0;6.1;100;67;0;0;0;0;
11:53:13.816;16.888;0.3;4.4;27;8.25;0;36;4.902;0;4.1;24;0;4.902;0;0;0;0;0;0;0;0;0;6.1;100;67;0;0;0;0;
11:53:14.119;16.888;0.5;4.2;25;8.25;0;36;4.902;0;3.9;24;0;4.902;0;0;0;0;0;0;0;0;0;10.3;100;68;0;0;0;0;
11:53:14.423;16.853;0;0;27;8.248;0;36;4.902;0;0;25;0;4.902;0;0;0;0;0;0;0;0;0;0;100;68;0;0;0;0;
11:53:14.711;16.87;0.8;0;28;8.248;0;36;4.902;10;0;25;0;4.902;0;0;0;0;0;0;0;0;0;16.4;100;68;0;0;0;0;
11:53:15.016;17.01;0.1;0;27;8.25;0;36;4.902;0;0;25;0;4.902;0;0;0;0;0;0;0;0;0;2;100;69;0;0;0;0;
11:53:15.321;16.957;0;0;28;8.252;0;36;4.902;0;0;24;0;4.902;0;0;0;0;0;0;0;0;0;0;100;69;0;0;0;0;
11:53:15.625;16.94;0.1;0;27;8.239;0;36;4.902;0;0;24;0;4.902;0;0;0;0;0;0;0;0;0;2;100;69;0;0;0;0;
11:53:15.928;16.975;1;0;27;8.248;0;36;4.902;10;0;24;0;4.902;0;0;0;0;0;0;0;0;0;20.6;100;69;0;0;0;0;
11:53:16.216;16.923;0;0;27;8.25;0;36;4.902;0;0;24;0;4.902;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:16.520;16.975;0.1;0;27;8.248;0;36;4.902;0;0;24;0;4.902;0;0;0;0;0;0;0;0;0;2;100;70;0;0;0;0;
11:53:16.823;17.062;0;0;26;8.25;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:17.128;16.835;0;0;27;8.25;0;36;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:17.417;17.288;0.6;0;27;8.25;0;36;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:17.720;16.94;0.3;0;27;8.25;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:18.025;16.905;0.8;0;27;8.248;0;36;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:18.330;16.94;0;0;26;8.252;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:18.617;16.94;0;0;27;8.257;0;36;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:18.922;17.079;1.1;0;27;8.248;0;36;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:19.226;16.975;0;0;26;8.243;0;36;1.961;0;0;25;0;1.961;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;
11:53:19.529;16.923;0.3;0;26;8.246;0;36;1.961;0;0;25;0;1.961;0;0;0;0;0;0;0;0;0;15.4;100;71;0;0;0;0;
11:53:19.834;16.905;0;0;28;8.248;0;36;1.961;0;0;25;0;1.961;0;0;0;0;0;0;0;0;0;0;100;71;0;0;0;0;
11:53:20.121;16.957;0;0;28;8.246;0;36;1.961;0;0;25;0;1.961;0;0;0;0;0;0;0;0;0;0;100;71;0;0;0;0;
11:53:20.425;16.923;0.1;0;27;8.288;0.019;36;1.961;0;0;25;0;1.961;0;0;0;0;0;0;0;0;0;5.1;100;72;0;0;0;0;
11:53:20.730;16.923;0;0;27;8.248;0;36;1.961;0;0;24;0;1.961;0;0;0;0;0;0;0;0;0;0;100;72;0;0;0;0;
11:53:21.034;16.94;0;0;27;8.25;0;36;1.961;0;0;24;0;1.961;0;0;0;0;0;0;0;0;0;0;100;72;0;0;0;0;
11:53:21.322;17.079;0;0;27;8.25;0;36;1.961;0;0;25;0;1.961;0;0;0;0;0;0;0;0;0;0;100;72;0;0;0;0;
11:53:21.624;16.905;0.3;0;27;8.241;0;36;5.882;0;0;25;0;5.882;0;0;0;0;0;0;0;0;0;5.1;100;73;0;0;0;0;
11:53:21.931;16.853;0;10.4;26;8.252;0;36;6.863;0;9.7;25;0;6.863;0;0;0;0;0;0;0;0;0;0;100;73;0;0;0;0;
11:53:22.234;16.923;0.3;11.5;27;8.246;0;36;6.863;0;10.8;25;0;6.863;0;0;0;0;0;0;0;0;0;4.4;100;73;0;0;0;0;
11:53:22.540;17.131;0.1;11.5;27;8.25;0;36;6.863;0;10.8;25;0;6.863;0;0;0;0;0;0;0;0;0;1.4;100;74;0;0;0;0;
11:53:22.826;16.975;1;11.5;27;8.248;0;36;6.863;10;10.8;24;0;6.863;0;0;0;0;0;0;0;0;0;14.7;100;74;0;0;0;0;
11:53:23.129;16.888;0.8;11.5;27;8.248;0;36;6.863;10;10.8;24;0;6.863;0;0;0;0;0;0;0;0;0;11.7;100;74;0;0;0;0;
11:53:23.435;16.87;0;9.9;27;8.252;0;36;5.882;0;9.3;24;0;5.882;0;0;0;0;0;0;0;0;0;0;100;75;0;0;0;0;
11:53:23.739;16.888;0.3;9.9;27;8.252;0;36;5.882;0;9.3;24;0;5.882;0;0;0;0;0;0;0;0;0;5.1;100;75;0;0;0;0;
11:53:24.028;16.975;0;9.9;27;8.25;0;36;5.882;0;9.3;25;0;5.882;0;0;0;0;0;0;0;0;0;0;100;75;0;0;0;0;
11:53:24.332;16.957;1;9.5;26;8.248;0;36;5.882;10;8.9;24;0;5.882;0;0;0;0;0;0;0;0;0;17.1;100;75;0;0;0;0;
11:53:24.636;16.975;0.1;9.5;27;8.252;0.004;37;5.882;0;8.9;24;0;5.882;0;0;0;0;0;0;0;0;0;1.7;100;76;0;0;0;0;
11:53:24.940;17.149;0.6;9.5;27;8.246;0;36;5.882;10;8.9;24;0;5.882;0;0;0;0;0;0;0;0;0;10.3;100;76;0;0;0;0;
11:53:25.227;16.94;0.1;9.5;27;8.246;0;36;5.882;0;8.9;25;0;5.882;0;0;0;0;0;0;0;0;0;1.7;100;76;0;0;0;0;
11:53:25.533;16.818;0.6;9.5;27;8.248;0;36;5.882;10;8.9;25;0;5.882;0;0;0;0;0;0;0;0;0;10.3;100;77;0;0;0;0;
11:53:25.837;16.87;0;9.5;27;8.248;0;36;5.882;0;8.9;25;0;5.882;0;0;0;0;0;0;0;0;0;0;100;77;0;0;0;0;
11:53:26.141;16.957;0.6;9.5;27;8.25;0.027;36;5.882;10;8.9;25;0;5.882;0;0;0;0;0;0;0;0;0;10.3;100;77;0;0;0;0;
11:53:26.429;16.923;0.6;9.5;30;8.243;0;36;5.882;10;8.9;25;0;5.882;0;0;0;0;0;0;0;0;0;10.3;100;77;0;0;0;0;
