Time;Input voltage [V];Input current [A];Motor revolutions [x100rpm];Controller temperature [°C];BEC voltage [V];BEC current [A];BEC temperature [°C];Input request [%];Incoming power [W];Cruising speed (car) [km/h];Motor temperature [°C];Battery temperature [°C];Output power [%];Automatic regulation;I*T fuse;Low voltage;High current;ESC overheated;Motor overheated;Battery overheated;HW current fuse;HW overvoltage/undervoltage;Pulse current [A];Capacity [%];Motor run time [s];Lowest cell [V];Highest cell [V];Lower cell index;Highest voltage cell index;
13:25:29.764;16.766;0.3;0;23;8.259;0.004;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:30.054;16.975;0;0;24;8.25;0.004;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:30.357;16.957;1;0;24;8.255;0;30;2.941;10;0;25;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:30.661;16.818;0;0;24;8.257;0.062;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:30.965;16.975;0;0;24;8.248;0;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:31.268;16.853;0.5;0;24;8.25;0.008;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:31.556;16.87;0.1;0;24;8.252;0.012;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:31.861;16.957;2.3;0;26;8.252;0;30;2.941;30;0;23;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:32.164;16.905;0.3;0;23;8.255;0.019;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:32.469;16.923;0;0;24;8.257;0.008;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:32.757;16.957;0;0;24;8.228;0;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:33.061;16.87;0.6;0;24;8.252;0;30;2.941;10;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:33.365;16.923;0;0;24;8.255;0;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:33.670;16.94;0.5;0;24;8.25;0.042;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:33.958;16.992;0.5;0;27;8.25;0;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:34.262;16.905;0;0;25;8.255;0.035;30;2.941;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:34.566;16.975;0;0;26;8.23;0;30;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:34.870;16.888;1.6;0;25;8.252;0.008;31;2.941;20;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:35.174;16.992;0;0;24;8.255;0.015;31;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:35.463;16.905;0.3;0;23;8.25;0.012;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:35.766;16.975;0;0;24;8.25;0.035;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:36.070;16.975;0.1;0;24;8.252;0.008;30;1.961;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:36.375;16.923;0.1;0;24;8.255;0;31;2.941;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:36.661;16.975;0.6;0;24;8.255;0;31;2.941;10;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:36.967;16.888;0;0;24;8.252;0;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:37.269;16.975;0.8;0;24;8.252;0;31;1.961;10;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:37.576;17.01;0.5;0;25;8.255;0;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:37.863;16.923;0;0;24;8.255;0.004;30;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:38.166;16.905;0;0;22;8.23;0;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:38.470;16.975;0;0;24;8.246;0;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:38.775;16.975;0.6;0;24;8.252;0.012;31;1.961;10;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:39.079;16.94;0;0;24;8.255;0;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:39.367;17.027;2.7;0;24;8.25;0;31;1.961;40;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:39.672;16.923;0;0;24;8.252;0;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:39.975;16.975;6.1;0;22;8.252;0;31;1.961;100;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:40.281;16.87;0.8;0;24;8.246;0;31;1.961;10;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:40.568;16.905;0.3;0;21;8.241;0;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:40.871;16.888;0.1;0;24;8.255;0;28;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:41.177;16.923;0;0;24;8.252;0.012;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:41.480;16.923;0.5;0;24;8.255;0.004;31;1.961;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:41.769;16.923;0.5;0;25;8.356;0;31;7.843;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:42.072;16.888;0.3;0;24;8.252;0;31;7.843;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:42.377;16.992;0.5;0;24;8.257;0;31;7.843;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:42.682;16.888;0.5;0;24;8.257;0;31;7.843;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:42.986;16.957;0;0;24;8.255;0.023;31;7.843;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:43.273;16.905;0;0;24;8.25;0.008;31;7.843;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:43.577;16.957;0.3;0;24;8.248;0.012;31;7.843;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:43.881;16.94;0.3;0;24;8.252;0.012;31;7.843;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:44.187;16.87;1.1;0;25;8.243;0;31;13.725;10;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:44.474;16.905;0.1;0;24;8.25;0;31;14.706;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:44.778;16.957;0.1;0;24;8.25;0;31;14.706;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:45.081;16.975;1.3;0;24;8.25;0.008;31;14.706;20;0;25;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:45.386;16.94;0.5;0;26;8.248;0;31;14.706;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:45.674;16.975;0;0;25;8.255;0;31;14.706;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:45.980;16.905;0.6;0;24;8.255;0;31;13.725;10;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:46.283;16.923;0.5;0;24;8.252;0;31;13.725;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:46.588;16.975;0;0;24;8.243;0.023;31;19.608;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:46.889;16.923;0.1;0;24;8.255;0;31;19.608;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:47.178;16.923;0.5;0;24;8.252;0;32;19.608;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:47.484;16.818;0;0;24;8.257;0;32;19.608;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:47.787;17.097;0.5;0;24;8.255;0;31;19.608;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:48.091;18.977;1.3;0;24;8.252;0;32;19.608;20;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:48.379;16.923;3.2;0;24;8.176;0.012;32;19.608;50;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:48.684;16.975;1.5;0;25;8.252;0.17;32;19.608;20;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:48.988;16.975;0.3;0;24;8.255;0.008;31;19.608;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:49.292;16.923;0.6;0;24;8.252;0;32;19.608;10;0;24;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:49.595;16.975;0.5;0;25;8.252;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:49.884;16.975;0.3;0;25;8.252;0.004;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:50.188;16.975;0;0;24;8.255;0;31;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:50.493;16.94;0;0;25;8.257;0.015;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:50.796;16.975;0;0;25;8.252;0.004;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:51.101;16.975;0.8;0;24;8.252;0;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:51.388;16.94;0.8;0;25;8.252;0.015;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:51.694;16.923;1.1;0;25;8.252;0;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:51.998;16.923;0.6;0;24;8.252;0;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:52.302;16.923;0;0;24;8.25;0.031;29;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:52.589;16.94;0;0;26;8.252;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:52.893;16.94;0.1;0;24;8.255;0.008;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:53.198;16.975;0;0;25;8.252;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:53.503;16.923;0.1;0;24;8.255;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:53.790;16.957;0.5;0;24;8.255;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:54.094;16.992;0;0;24;8.255;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:54.398;16.975;0;0;25;8.255;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:54.702;16.975;0.6;0;25;8.252;0;32;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:55.005;16.975;0.1;0;24;8.252;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:55.294;16.905;0;0;25;8.252;0.023;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:55.597;16.975;0.1;0;25;8.248;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:55.902;16.888;0.8;0;24;8.255;0.012;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:56.207;16.905;0;0;25;8.25;0.008;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:56.494;16.975;1;0;24;8.255;0;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:56.799;16.905;0;0;24;8.243;0.004;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:57.103;16.905;0.3;0;25;8.25;0;31;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:57.407;16.853;0;0;25;8.25;0.004;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:57.694;16.94;0.3;0;25;8.25;0.012;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:57.999;16.923;0.3;0;24;8.255;0;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:58.303;16.853;0.6;0;24;8.252;0;32;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:58.607;16.888;0.8;0;25;8.248;0.008;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:58.911;16.87;0;0;24;8.25;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:59.201;16.957;0;0;24;8.248;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:59.503;17.027;0;0;24;8.25;0.035;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:25:59.808;16.94;0.6;0;25;8.25;0.004;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:00.113;17.027;0;0;22;8.248;0.004;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:00.399;16.957;0.6;0;25;8.25;0;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:00.705;16.923;0;0;24;8.255;0.008;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:01.008;16.87;0;0;24;8.246;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:01.314;16.957;0.6;0;24;8.255;0;32;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:01.616;16.94;0;0;24;8.248;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:01.905;16.923;0.1;0;25;8.25;0.012;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:02.208;16.923;0;0;25;8.252;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:02.513;16.888;0;0;25;8.25;0.004;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:02.818;16.975;1.3;0;24;8.25;0.004;32;0;20;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:03.107;16.94;0.3;0;25;8.259;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:03.409;17.01;1.3;0;22;8.259;0;32;0;20;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:03.715;16.94;0.1;0;25;8.25;0;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:04.017;17.114;1.1;0;24;8.25;0;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:04.323;16.94;0.6;0;25;8.25;0.004;32;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:04.611;16.975;0;0;26;8.257;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:04.914;16.975;0;0;25;8.25;0.008;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:05.219;16.923;0.3;0;25;8.25;0;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:05.523;16.923;0.3;0;24;8.252;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:05.812;16.905;0;0;23;8.248;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:06.114;16.923;0;0;28;8.252;0.015;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:06.421;17.027;0;0;25;8.25;0;33;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:06.724;16.888;0.1;0;25;8.25;0;33;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:07.028;16.957;0.5;0;24;8.25;0;32;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:07.316;16.992;5.2;0;25;8.255;0;33;0;80;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:07.619;16.957;0.5;0;25;8.25;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:07.923;16.905;0;0;24;8.25;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:08.229;16.923;0;0;24;8.241;0;32;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:08.516;16.87;0;0;25;8.252;0.023;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:08.822;16.923;0;0;24;8.255;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:09.125;16.923;3.2;0;25;8.25;0;32;0;50;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:09.430;16.992;0;0;24;8.239;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:09.717;16.923;0;0;25;8.25;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:10.020;16.957;0.1;0;25;8.252;0.058;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:10.326;16.905;0.1;0;25;8.246;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:10.629;16.923;0.3;0;25;8.25;0;33;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:10.933;16.87;0;0;23;8.25;0.004;33;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:11.221;16.888;0.6;0;24;8.248;0;33;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:11.526;17.044;0.3;0;25;8.23;0;33;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:11.829;16.94;0.1;0;25;8.239;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:12.134;16.975;0;0;25;8.252;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:12.421;16.923;0;0;24;8.248;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:12.726;16.957;0.1;0;25;8.25;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:13.029;16.957;0.3;0;26;8.252;0.058;33;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:13.335;16.923;0;0;24;8.239;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:13.639;16.923;0.6;0;25;8.25;0.004;33;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:13.926;16.888;0.5;0;25;8.248;0.058;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:14.231;16.957;0.6;0;25;8.252;0;33;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:14.536;16.905;0.3;0;26;8.255;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:14.838;16.94;1.3;0;25;8.252;0;33;0;20;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:15.127;16.957;0.1;0;26;8.252;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:15.431;16.835;1.5;0;26;8.239;0;33;0;20;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:15.736;16.888;0.8;0;25;8.264;0.012;33;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:16.038;16.923;0;0;24;8.252;0.015;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:16.327;17.044;0;0;25;8.248;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:16.633;16.923;0;0;25;8.252;0.004;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:16.936;16.888;0.1;0;25;8.252;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:17.239;16.888;0.5;0;25;8.25;0.008;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:17.529;16.888;0;0;25;8.248;0.004;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:17.832;16.975;0.3;0;25;8.252;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:18.135;16.923;0;0;25;8.248;0;33;0;0;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
13:26:18.440;16.94;0.6;0;25;8.255;0;33;0;10;0;24;0;-27.451;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;
