Time;Input voltage [V];Input current [A];Motor revolutions [x100rpm];Controller temperature [°C];BEC voltage [V];BEC current [A];BEC temperature [°C];Input request [%];Incoming power [W];Cruising speed (car) [km/h];Motor temperature [°C];Battery temperature [°C];Output power [%];Automatic regulation;I*T fuse;Low voltage;High current;ESC overheated;Motor overheated;Battery overheated;HW current fuse;HW overvoltage/undervoltage;Pulse current [A];Capacity [%];Motor run time [s];Lowest cell [V];Highest cell [V];Lower cell index;Highest voltage cell index;
12:31:48.854;16.992;4;45.5;26;8.252;0;36;19.608;60;42.7;25;0;19.608;0;0;0;0;0;0;0;0;0;20.6;99;122;0;0;0;0;
12:31:49.158;16.975;0;45.1;25;8.255;0;36;19.608;0;42.3;25;0;19.608;0;0;0;0;0;0;0;0;0;0;99;122;0;0;0;0;
12:31:49.461;16.87;3.5;45.5;25;8.268;0;36;19.608;50;42.7;25;0;19.608;0;0;0;0;0;0;0;0;0;18;99;123;0;0;0;0;
12:31:49.766;16.905;1.8;45.4;26;8.248;0;36;19.608;30;42.6;25;0;19.608;0;0;0;0;0;0;0;0;0;9.2;99;123;0;0;0;0;
12:31:50.070;16.923;3;45.4;26;8.248;0;36;19.608;50;42.6;25;0;19.608;0;0;0;0;0;0;0;0;0;15.4;99;123;0;0;0;0;
12:31:50.357;16.94;3.3;45.5;26;8.248;0;36;19.608;50;42.7;25;0;19.608;0;0;0;0;0;0;0;0;0;16.9;99;124;0;0;0;0;
12:31:50.661;17.097;2.7;45.4;26;8.252;0.012;36;19.608;40;42.6;25;0;19.608;0;0;0;0;0;0;0;0;0;13.9;99;124;0;0;0;0;
12:31:50.967;16.888;4.7;45.1;26;8.25;0;36;19.608;70;42.3;24;0;19.608;0;0;0;0;0;0;0;0;0;24.2;99;124;0;0;0;0;
12:31:51.271;16.975;3.7;45.5;26;8.25;0;36;19.608;60;42.7;23;0;19.608;0;0;0;0;0;0;0;0;0;19;99;124;0;0;0;0;
12:31:51.559;16.853;3.3;45.2;27;8.255;0;36;19.608;50;42.4;23;0;19.608;0;0;0;0;0;0;0;0;0;16.9;99;125;0;0;0;0;
12:31:51.863;16.853;3.2;45.3;26;8.248;0;36;19.608;50;42.5;25;0;19.608;0;0;0;0;0;0;0;0;0;16.4;99;125;0;0;0;0;
12:31:52.168;16.818;3.2;45.4;29;8.248;0;36;19.608;50;42.6;25;0;19.608;0;0;0;0;0;0;0;0;0;16.4;99;125;0;0;0;0;
12:31:52.471;16.957;0;23.6;27;8.25;0;36;2.941;0;22.1;25;0;2.941;0;0;0;0;0;0;0;0;0;0;99;126;0;0;0;0;
12:31:52.759;16.835;0;5.8;27;8.255;0;36;2.941;0;5.4;25;0;2.941;0;0;0;0;0;0;0;0;0;0;99;126;0;0;0;0;
12:31:53.064;16.923;0.1;0;27;8.252;0;36;2.941;0;0;25;0;2.941;0;0;0;0;0;0;0;0;0;3.4;99;126;0;0;0;0;
12:31:53.368;17.01;0;0;28;8.241;0;36;2.941;0;0;25;0;2.941;0;0;0;0;0;0;0;0;0;0;99;126;0;0;0;0;
12:31:53.672;16.975;0.3;0;28;8.25;0;36;2.941;0;0;25;0;2.941;0;0;0;0;0;0;0;0;0;10.3;99;127;0;0;0;0;
12:31:53.977;16.905;0.1;0;28;8.248;0;36;2.941;0;0;25;0;2.941;0;0;0;0;0;0;0;0;0;3.4;99;127;0;0;0;0;
12:31:54.264;16.923;0;0;27;8.248;0;36;2.941;0;0;25;0;2.941;0;0;0;0;0;0;0;0;0;0;99;127;0;0;0;0;
12:31:54.567;16.975;0;0;29;8.25;0;36;2.941;0;0;25;0;2.941;0;0;0;0;0;0;0;0;0;0;99;128;0;0;0;0;
12:31:54.872;16.87;0.1;0;28;8.257;0;36;2.941;0;0;25;0;2.941;0;0;0;0;0;0;0;0;0;3.4;99;128;0;0;0;0;
12:31:55.177;16.888;0;0;30;8.268;0;36;2.941;0;0;25;0;2.941;0;0;0;0;0;0;0;0;0;0;99;128;0;0;0;0;
12:31:55.481;16.923;0.8;0;27;8.248;0;36;2.941;10;0;24;0;2.941;0;0;0;0;0;0;0;0;0;27.4;99;129;0;0;0;0;
12:31:55.769;16.923;0;0;27;8.248;0;36;2.941;0;0;26;0;2.941;0;0;0;0;0;0;0;0;0;0;99;129;0;0;0;0;
12:31:56.073;16.853;0.8;0;28;8.25;0;36;7.843;10;0;25;0;7.843;0;0;0;0;0;0;0;0;0;10.3;99;129;0;0;0;0;
12:31:56.378;16.923;1.1;16.3;26;8.25;0;36;7.843;10;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;14.1;99;129;0;0;0;0;
12:31:56.682;16.905;1.1;16.3;26;8.246;0.015;36;7.843;10;15.3;24;0;7.843;0;0;0;0;0;0;0;0;0;14.1;99;130;0;0;0;0;
12:31:56.969;16.87;2;16.3;27;8.248;0;36;7.843;30;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;25.7;99;130;0;0;0;0;
12:31:57.274;16.957;1.3;16.3;27;8.25;0;36;7.843;20;15.3;24;0;7.843;0;0;0;0;0;0;0;0;0;16.7;99;130;0;0;0;0;
12:31:57.577;16.923;0.8;16.3;28;8.257;0;36;7.843;10;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;10.3;99;131;0;0;0;0;
12:31:57.883;16.853;0;16.3;27;8.246;0;36;7.843;0;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;0;99;131;0;0;0;0;
12:31:58.186;16.94;1;16.3;27;8.239;0;36;7.843;10;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;12.8;99;131;0;0;0;0;
12:31:58.472;16.94;0.6;16.3;30;8.241;0;36;7.843;10;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;7.7;99;131;0;0;0;0;
12:31:58.778;16.888;1;16.3;27;8.212;0;36;7.843;10;15.3;25;0;7.843;0;0;0;0;0;0;0;0;0;12.8;99;132;0;0;0;0;
12:31:59.081;16.4;6.6;56.2;27;8.246;0;36;25.49;100;52.8;25;0;25.49;0;0;0;0;0;0;0;0;0;26.1;99;132;0;0;0;0;
12:31:59.386;16.888;3.8;57.7;26;8.257;0;36;25.49;60;54.2;25;0;25.49;0;0;0;0;0;0;0;0;0;15;99;132;0;0;0;0;
12:31:59.690;16.888;4.4;57.8;26;8.246;0;36;25.49;70;54.3;25;0;25.49;0;0;0;0;0;0;0;0;0;17.4;99;133;0;0;0;0;
12:31:59.978;16.975;5.4;57.9;27;8.228;0;36;25.49;90;54.4;25;0;25.49;0;0;0;0;0;0;0;0;0;21.3;99;133;0;0;0;0;
12:32:00.282;16.835;6.2;57.9;26;8.252;0;36;25.49;100;54.4;25;0;25.49;0;0;0;0;0;0;0;0;0;24.5;99;133;0;0;0;0;
12:32:00.585;16.905;4.4;58;27;8.282;0;36;25.49;70;54.5;25;0;25.49;0;0;0;0;0;0;0;0;0;17.4;99;133;0;0;0;0;
12:32:00.889;16.87;5.7;58.7;27;8.25;0;36;36.275;90;55.1;24;0;28.431;0;0;0;0;0;0;0;0;0;20.2;99;134;0;0;0;0;
12:32:01.192;16.905;7.7;86.8;28;8.241;0;36;37.255;130;81.5;25;0;37.255;0;0;0;0;0;0;0;0;0;20.8;99;134;0;0;0;0;
12:32:01.480;16.853;6.2;87.4;28;8.255;0.004;36;37.255;100;82.1;25;0;37.255;0;0;0;0;0;0;0;0;0;16.8;99;134;0;0;0;0;
12:32:01.785;16.94;5.5;86.9;26;8.226;0;37;37.255;90;81.6;25;0;37.255;0;0;0;0;0;0;0;0;0;14.9;99;135;0;0;0;0;
12:32:02.089;16.94;6.6;87.5;29;8.239;0;36;37.255;110;82.2;25;0;37.255;0;0;0;0;0;0;0;0;0;17.8;99;135;0;0;0;0;
12:32:02.393;16.888;6.4;87;28;8.241;0;36;37.255;100;81.7;25;0;37.255;0;0;0;0;0;0;0;0;0;17.3;99;135;0;0;0;0;
12:32:02.697;16.923;6.6;86.9;28;8.248;0;36;37.255;110;81.6;25;0;37.255;0;0;0;0;0;0;0;0;0;17.8;99;136;0;0;0;0;
12:32:02.986;16.818;5.9;87;28;8.255;0;36;37.255;90;81.7;25;0;37.255;0;0;0;0;0;0;0;0;0;15.9;99;136;0;0;0;0;
12:32:03.289;16.923;7.4;86.9;28;8.252;0;36;37.255;120;81.6;25;0;37.255;0;0;0;0;0;0;0;0;0;20;99;136;0;0;0;0;
12:32:03.593;16.94;7.1;87.5;28;8.252;0;36;37.255;120;82.2;24;0;37.255;0;0;0;0;0;0;0;0;0;19.2;99;136;0;0;0;0;
12:32:03.898;16.905;5.5;87.9;31;8.248;0;36;37.255;90;82.6;25;0;37.255;0;0;0;0;0;0;0;0;0;14.9;99;137;0;0;0;0;
12:32:04.202;17.079;7.6;86.4;27;8.237;0;36;37.255;130;81.2;25;0;37.255;0;0;0;0;0;0;0;0;0;20.6;99;137;0;0;0;0;
12:32:04.490;16.923;6.2;85.8;28;8.241;0;36;37.255;100;80.6;25;0;37.255;0;0;0;0;0;0;0;0;0;16.8;99;137;0;0;0;0;
12:32:04.795;16.905;6.6;85.8;28;8.252;0;37;37.255;110;80.6;25;0;37.255;0;0;0;0;0;0;0;0;0;17.8;99;138;0;0;0;0;
12:32:05.100;16.94;6.2;86.4;28;8.255;0;36;42.157;100;81.2;25;0;37.255;0;0;0;0;0;0;0;0;0;16.8;99;138;0;0;0;0;
12:32:05.403;16.801;7.6;99.8;28;8.255;0;37;42.157;120;93.8;25;0;42.157;0;0;0;0;0;0;0;0;0;18.2;99;138;0;0;0;0;
12:32:05.692;16.801;7.4;100;30;8.248;0;37;42.157;120;94;25;0;42.157;0;0;0;0;0;0;0;0;0;17.7;99;139;0;0;0;0;
12:32:05.995;16.905;7.6;100;30;8.243;0;37;42.157;120;94;25;0;42.157;0;0;0;0;0;0;0;0;0;18.2;99;139;0;0;0;0;
12:32:06.298;17.044;6.2;100;26;8.252;0;37;42.157;100;94;25;0;42.157;0;0;0;0;0;0;0;0;0;14.8;99;139;0;0;0;0;
12:32:06.603;16.87;7.7;100;30;8.248;0;36;42.157;130;94;25;0;42.157;0;0;0;0;0;0;0;0;0;18.4;99;139;0;0;0;0;
12:32:06.893;16.975;7.9;100;30;8.255;0;37;42.157;130;94;25;0;42.157;0;0;0;0;0;0;0;0;0;18.9;99;140;0;0;0;0;
12:32:07.196;16.853;7.1;100.5;28;8.257;0.004;37;42.157;120;94.4;25;0;42.157;0;0;0;0;0;0;0;0;0;17;99;140;0;0;0;0;
12:32:07.501;16.94;7.1;100;28;8.248;0;37;42.157;120;94;25;0;42.157;0;0;0;0;0;0;0;0;0;17;99;140;0;0;0;0;
12:32:07.803;16.905;7.2;100.1;27;8.246;0;37;42.157;120;94;25;0;42.157;0;0;0;0;0;0;0;0;0;17.2;99;140;0;0;0;0;
12:32:08.092;16.957;7.4;100;29;8.239;0;37;42.157;120;94;25;0;42.157;0;0;0;0;0;0;0;0;0;17.7;99;141;0;0;0;0;
12:32:08.396;16.957;6.9;100.3;31;8.259;0;37;42.157;110;94.2;25;0;42.157;0;0;0;0;0;0;0;0;0;16.5;99;141;0;0;0;0;
12:32:08.701;16.87;7.2;100.5;29;8.257;0;37;42.157;120;94.4;25;0;42.157;0;0;0;0;0;0;0;0;0;17.2;99;141;0;0;0;0;
12:32:09.005;16.905;8.3;100.3;29;8.25;0;37;43.137;140;94.2;25;0;43.137;0;0;0;0;0;0;0;0;0;19.4;99;142;0;0;0;0;
12:32:09.308;16.888;7.4;101.6;31;8.248;0;37;43.137;120;95.5;25;0;43.137;0;0;0;0;0;0;0;0;0;17.3;99;142;0;0;0;0;
12:32:09.596;16.818;7.4;101.5;30;8.25;0;37;43.137;120;95.4;25;0;43.137;0;0;0;0;0;0;0;0;0;17.3;99;142;0;0;0;0;
12:32:09.902;16.835;6.6;101.5;31;8.241;0;37;43.137;110;95.4;25;0;43.137;0;0;0;0;0;0;0;0;0;15.4;99;143;0;0;0;0;
12:32:10.205;16.835;7.4;101.8;30;8.241;0;37;43.137;120;95.6;25;0;43.137;0;0;0;0;0;0;0;0;0;17.3;99;143;0;0;0;0;
12:32:10.510;16.801;8.4;101.6;30;8.246;0;37;48.039;140;95.5;24;0;44.118;0;0;0;0;0;0;0;0;0;19.2;99;143;0;0;0;0;
12:32:10.815;15.826;6.6;107.9;32;8.241;0;37;49.02;100;101.4;25;0;49.02;0;0;0;0;0;0;0;0;0;13.5;99;143;0;0;0;0;
12:32:11.101;16.191;8.3;111.7;29;8.237;0;37;49.02;130;104.9;25;0;49.02;0;0;0;0;0;0;0;0;0;17;99;144;0;0;0;0;
12:32:11.405;16.644;8.8;114.7;30;8.252;0;37;49.02;140;107.8;25;0;49.02;0;0;0;0;0;0;0;0;0;18.1;99;144;0;0;0;0;
12:32:11.710;16.888;8.4;115.6;31;8.25;0;37;49.02;140;108.6;26;0;49.02;0;0;0;0;0;0;0;0;0;17.3;99;144;0;0;0;0;
12:32:12.014;16.818;10.6;115.8;30;8.181;0;37;49.02;170;108.8;25;0;49.02;0;0;0;0;0;0;0;0;0;21.8;99;145;0;0;0;0;
12:32:12.318;16.818;7.4;115.6;31;8.25;0;37;49.02;120;108.6;25;0;49.02;0;0;0;0;0;0;0;0;0;15.2;99;145;0;0;0;0;
12:32:12.623;16.835;7.9;115.6;31;8.248;0;36;49.02;130;108.6;25;0;49.02;0;0;0;0;0;0;0;0;0;16.2;99;145;0;0;0;0;
12:32:12.912;16.087;8.1;115.6;30;8.239;0;37;49.02;130;108.6;25;0;49.02;0;0;0;0;0;0;0;0;0;16.6;99;146;0;0;0;0;
12:32:13.216;16.835;6.2;115.3;31;8.243;0;37;49.02;100;108.3;25;0;49.02;0;0;0;0;0;0;0;0;0;12.7;99;146;0;0;0;0;
12:32:13.519;16.766;8.6;115.3;32;8.25;0;37;49.02;140;108.3;25;0;49.02;0;0;0;0;0;0;0;0;0;17.7;99;146;0;0;0;0;
12:32:13.823;16.801;8.6;114.5;31;8.248;0;37;48.039;140;107.6;25;0;48.039;0;0;0;0;0;0;0;0;0;18;99;146;0;0;0;0;
12:32:14.111;16.87;7.9;113.8;31;8.25;0;37;48.039;130;106.9;25;0;48.039;0;0;0;0;0;0;0;0;0;16.6;99;147;0;0;0;0;
12:32:14.416;16.905;8.1;114.7;31;8.239;0;38;48.039;130;107.8;25;0;48.039;0;0;0;0;0;0;0;0;0;17;99;147;0;0;0;0;
12:32:14.719;16.818;8.8;114.5;31;8.246;0;37;48.039;140;107.6;25;0;48.039;0;0;0;0;0;0;0;0;0;18.4;99;147;0;0;0;0;
12:32:15.023;16.783;6.2;114.7;32;8.228;0;37;48.039;100;107.8;24;0;48.039;0;0;0;0;0;0;0;0;0;13;99;147;0;0;0;0;
12:32:15.312;16.957;9.4;114.2;31;8.243;0;37;48.039;160;107.3;25;0;48.039;0;0;0;0;0;0;0;0;0;19.7;99;148;0;0;0;0;
12:32:15.615;16.835;7.2;114.7;32;8.25;0;38;48.039;120;107.8;25;0;48.039;0;0;0;0;0;0;0;0;0;15.1;99;148;0;0;0;0;
12:32:15.920;16.888;8.3;114.7;34;8.252;0;38;48.039;140;107.8;25;0;48.039;0;0;0;0;0;0;0;0;0;17.4;99;148;0;0;0;0;
12:32:16.225;14.851;9.4;114;31;8.257;0;37;48.039;140;107.1;25;0;48.039;0;0;0;0;0;0;0;0;0;19.7;99;149;0;0;0;0;
12:32:16.513;16.87;8.6;113.6;31;8.241;0;38;48.039;140;106.7;25;0;48.039;0;0;0;0;0;0;0;0;0;18;99;149;0;0;0;0;
12:32:16.817;16.94;10;114;33;8.243;0;38;48.039;170;107.1;25;0;48.039;0;0;0;0;0;0;0;0;0;21;99;149;0;0;0;0;
12:32:17.120;31.773;1.8;48.6;32;8.349;0;38;0;50;45.6;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;99;149;0;0;0;0;
12:32:17.426;22.093;1.1;10;32;8.291;0;38;0;20;9.4;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;99;149;0;0;0;0;
12:32:17.713;16.923;0.6;0;31;8.246;0;38;0;10;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;99;149;0;0;0;0;
12:32:18.018;16.975;1.3;0;33;8.246;0;38;0;20;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;99;149;0;0;0;0;
12:32:18.323;16.923;0.5;0;32;8.246;0;38;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;99;149;0;0;0;0;
12:32:18.626;16.975;0;0;33;8.25;0;38;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;99;149;0;0;0;0;
12:32:18.930;16.923;0.5;0;33;8.248;0;38;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;99;149;0;0;0;0;
12:32:19.219;16.992;0.5;0;33;8.246;0;38;0;0;0;25;0;-27.451;0;0;0;0;0;0;0;0;0;0;99;149;0;0;0;0;
